40 0 0.010000 4.7888, 2.2400, 1.5980, 1.0000, 0.0000, 0.0000, 0.0000
40 1 0.040000 4.7888, 2.2400, 1.5908, 1.0000, 0.0000, 0.0000, 0.0000
40 2 0.070000 4.7888, 2.2400, 1.5748, 1.0000, 0.0000, 0.0000, 0.0000
40 3 0.110000 4.7888, 2.2400, 1.5396, 1.0000, 0.0000, 0.0000, 0.0000
40 4 0.140000 4.7888, 2.2400, 1.5030, 1.0000, 0.0000, 0.0000, 0.0000
40 5 0.170000 4.7888, 2.2400, 1.4576, 1.0000, 0.0060, -0.0060, 0.0003
40 6 0.200000 4.7888, 2.2398, 1.4075, 0.9993, 0.0369, -0.0111, 0.0039
40 7 0.240000 4.7883, 2.2381, 1.3457, 0.9976, 0.0659, -0.0183, 0.0080
40 8 0.270000 4.7873, 2.2346, 1.3065, 0.9966, 0.0781, -0.0228, 0.0107
40 9 0.310000 4.7849, 2.2263, 1.2637, 0.9958, 0.0855, -0.0312, 0.0134
40 10 0.340000 4.7822, 2.2173, 1.2371, 0.9953, 0.0875, -0.0397, 0.0148
40 11 0.370000 4.7785, 2.2062, 1.2140, 0.9951, 0.0859, -0.0459, 0.0162
40 12 0.400000 4.7739, 2.1931, 1.1931, 0.9945, 0.0860, -0.0572, 0.0169
40 13 0.440000 4.7658, 2.1728, 1.1678, 0.9946, 0.0784, -0.0662, 0.0175
40 14 0.470000 4.7584, 2.1557, 1.1502, 0.9953, 0.0666, -0.0676, 0.0174
40 15 0.500000 4.7495, 2.1372, 1.1336, 0.9952, 0.0605, -0.0745, 0.0171
40 16 0.540000 4.7354, 2.1107, 1.1136, 0.9956, 0.0474, -0.0789, 0.0165
40 17 0.570000 4.7229, 2.0895, 1.1005, 0.9960, 0.0351, -0.0802, 0.0161
40 18 0.610000 4.7035, 2.0602, 1.0857, 0.9963, 0.0200, -0.0821, 0.0154
40 19 0.640000 4.6869, 2.0375, 1.0769, 0.9961, 0.0128, -0.0855, 0.0151
40 20 0.670000 4.6685, 2.0146, 1.0700, 0.9967, -0.0051, -0.0795, 0.0142
40 21 0.700000 4.6483, 1.9918, 1.0653, 0.9967, -0.0130, -0.0792, 0.0142
40 22 0.740000 4.6187, 1.9619, 1.0625, 0.9968, -0.0280, -0.0736, 0.0135
40 23 0.770000 4.5946, 1.9401, 1.0632, 0.9968, -0.0451, -0.0646, 0.0123
40 24 0.800000 4.5689, 1.9194, 1.0663, 0.9969, -0.0499, -0.0598, 0.0121
40 25 0.840000 4.5326, 1.8936, 1.0745, 0.9968, -0.0620, -0.0488, 0.0111
40 26 0.870000 4.5041, 1.8760, 1.0836, 0.9963, -0.0766, -0.0385, 0.0097
40 27 0.900000 4.4746, 1.8600, 1.0953, 0.9972, -0.0681, -0.0281, 0.0088
40 28 0.940000 4.4343, 1.8412, 1.1145, 0.9975, -0.0681, -0.0165, 0.0077
40 29 0.970000 4.4036, 1.8289, 1.1314, 0.9968, -0.0789, -0.0079, 0.0063
40 30 1.000000 4.3727, 1.8182, 1.1497, 0.9976, -0.0693, 0.0005, 0.0054
40 31 1.040000 4.3316, 1.8061, 1.1750, 0.9974, -0.0710, 0.0114, 0.0040
40 32 1.070000 4.3010, 1.7985, 1.1940, 0.9970, -0.0747, 0.0187, 0.0030
40 33 1.110000 4.2606, 1.7904, 1.2190, 0.9970, -0.0730, 0.0263, 0.0019
40 34 1.140000 4.2309, 1.7858, 1.2378, 0.9975, -0.0623, 0.0325, 0.0008
40 35 1.170000 4.2018, 1.7824, 1.2568, 0.9969, -0.0695, 0.0379, 0.0004
40 36 1.210000 4.1641, 1.7797, 1.2828, 0.9970, -0.0621, 0.0452, -0.0010
40 37 1.240000 4.1368, 1.7790, 1.3033, 0.9972, -0.0558, 0.0490, -0.0016
40 38 1.270000 4.1105, 1.7796, 1.3249, 0.9971, -0.0558, 0.0523, -0.0024
40 39 1.310000 4.0771, 1.7819, 1.3559, 0.9970, -0.0531, 0.0570, -0.0030
40 40 1.340000 4.0535, 1.7849, 1.3812, 0.9974, -0.0408, 0.0596, -0.0041
40 41 1.370000 4.0312, 1.7888, 1.4084, 0.9971, -0.0437, 0.0617, -0.0044
40 42 1.410000 4.0036, 1.7955, 1.4481, 0.9973, -0.0380, 0.0633, -0.0050
40 43 1.440000 3.9845, 1.8013, 1.4803, 0.9976, -0.0232, 0.0647, -0.0062
40 44 1.470000 3.9668, 1.8077, 1.5141, 0.9974, -0.0276, 0.0656, -0.0060
40 45 1.510000 3.9451, 1.8169, 1.5599, 0.9975, -0.0211, 0.0665, -0.0066
