37 0 0.010000 -0.0022, -1.9896, 2.9015, 1.0000, 0.0000, 0.0000, 0.0000
37 1 0.040000 -0.0022, -1.9896, 2.8943, 1.0000, 0.0000, 0.0000, 0.0000
37 2 0.070000 -0.0022, -1.9896, 2.8782, 1.0000, 0.0000, 0.0000, 0.0000
37 3 0.110000 -0.0022, -1.9896, 2.8431, 1.0000, 0.0000, 0.0000, 0.0000
37 4 0.140000 -0.0022, -1.9896, 2.8065, 1.0000, 0.0000, 0.0000, 0.0000
37 5 0.170000 -0.0022, -1.9896, 2.7610, 1.0000, 0.0000, 0.0000, 0.0000
37 6 0.200000 -0.0022, -1.9896, 2.7067, 1.0000, 0.0000, 0.0000, 0.0000
37 7 0.240000 -0.0022, -1.9896, 2.6206, 1.0000, 0.0000, 0.0000, 0.0000
37 8 0.270000 -0.0022, -1.9896, 2.5457, 1.0000, 0.0000, 0.0000, 0.0000
37 9 0.310000 -0.0022, -1.9896, 2.4321, 1.0000, 0.0000, 0.0000, 0.0000
37 10 0.340000 -0.0022, -1.9896, 2.3366, 1.0000, 0.0000, 0.0000, 0.0000
37 11 0.370000 -0.0022, -1.9896, 2.2327, 0.9997, 0.0008, -0.0224, 0.0001
37 12 0.400000 -0.0029, -1.9897, 2.1293, 0.9971, 0.0009, -0.0767, 0.0002
37 13 0.440000 -0.0086, -1.9897, 2.0076, 0.9920, -0.0030, -0.1263, 0.0003
37 14 0.470000 -0.0185, -1.9896, 1.9291, 0.9890, -0.0084, -0.1478, 0.0001
37 15 0.500000 -0.0338, -1.9893, 1.8595, 0.9865, -0.0154, -0.1630, -0.0002
37 16 0.540000 -0.0627, -1.9879, 1.7781, 0.9850, -0.0257, -0.1704, -0.0009
37 17 0.570000 -0.0905, -1.9860, 1.7240, 0.9855, -0.0337, -0.1664, -0.0018
37 18 0.610000 -0.1345, -1.9821, 1.6581, 0.9858, -0.0407, -0.1628, -0.0018
37 19 0.640000 -0.1721, -1.9780, 1.6117, 0.9857, -0.0460, -0.1623, -0.0016
37 20 0.670000 -0.2132, -1.9730, 1.5668, 0.9882, -0.0516, -0.1440, -0.0030
37 21 0.700000 -0.2572, -1.9668, 1.5228, 0.9879, -0.0586, -0.1437, -0.0032
37 22 0.740000 -0.3201, -1.9569, 1.4651, 0.9891, -0.0694, -0.1299, -0.0048
37 23 0.770000 -0.3701, -1.9479, 1.4221, 0.9905, -0.0766, -0.1142, -0.0061
37 24 0.800000 -0.4221, -1.9375, 1.3790, 0.9906, -0.0835, -0.1081, -0.0071
37 25 0.840000 -0.4944, -1.9213, 1.3212, 0.9914, -0.0916, -0.0926, -0.0087
37 26 0.870000 -0.5504, -1.9074, 1.2772, 0.9925, -0.0966, -0.0746, -0.0106
37 27 0.900000 -0.6077, -1.8919, 1.2323, 0.9925, -0.1011, -0.0679, -0.0114
37 28 0.940000 -0.6855, -1.8687, 1.1708, 0.9931, -0.1055, -0.0491, -0.0135
37 29 0.970000 -0.7448, -1.8493, 1.1236, 0.9936, -0.1081, -0.0277, -0.0158
37 30 1.000000 -0.8046, -1.8279, 1.0765, 0.9937, -0.1093, -0.0169, -0.0170
37 31 1.040000 -0.8847, -1.7956, 1.0173, 0.9936, -0.1113, 0.0015, -0.0191
