timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
708262156,0.70653325,-0.011029773,0.0126598235,0.7074807,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708267240,0.7065293,-0.011022868,0.0126367835,0.70748514,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708272334,0.7065123,-0.010999813,0.012643875,0.7075024,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708277388,0.7065178,-0.011012732,0.012656016,0.70749646,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708282471,0.70652753,-0.0110225575,0.012643262,0.70748675,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708287540,0.70652074,-0.010998412,0.012628438,0.7074942,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708292886,0.7065125,-0.011001612,0.012649665,0.70750207,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708297907,0.7065211,-0.011029616,0.0126643,0.7074927,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708302863,0.7065252,-0.01102048,0.012647311,0.70748913,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708323067,0.706524,-0.011004252,0.012637724,0.7074907,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708328179,0.706512,-0.010992431,0.012634049,0.7075029,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708333243,0.7065137,-0.0110252835,0.012654676,0.70750034,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708338301,0.7065192,-0.01103445,0.0126600675,0.7074946,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708343375,0.7065185,-0.011010108,0.012644222,0.707496,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708348456,0.7065137,-0.011007761,0.012639875,0.7075009,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708353530,0.7065205,-0.011026322,0.012656548,0.7074935,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708358601,0.7065182,-0.011010405,0.012658302,0.70749605,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708363681,0.70651126,-0.01098478,0.012647697,0.70750356,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708368754,0.70651084,-0.010999742,0.012650383,0.7075037,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708374067,0.70651835,-0.01101953,0.012661274,0.7074957,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708379062,0.70651454,-0.011009834,0.012662665,0.7074997,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708384066,0.7065136,-0.011006366,0.012655772,0.70750076,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708389114,0.70651567,-0.011007594,0.012656627,0.70749867,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708394140,0.70652074,-0.010995892,0.012662594,0.70749366,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708399210,0.70651305,-0.010996633,0.012658178,0.7075014,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708404286,0.70651317,-0.010999345,0.012651421,0.7075014,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708419515,0.7065164,-0.011011912,0.012651426,0.7074979,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708424587,0.7065196,-0.011000135,0.012645137,0.707495,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708429672,0.7065222,-0.010968684,0.012645127,0.7074928,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708434748,0.706521,-0.0109919105,0.012644875,0.7074938,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708439817,0.7065177,-0.011016875,0.01264104,0.7074967,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708444914,0.70651734,-0.010984053,0.012635691,0.7074977,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708449974,0.7065211,-0.010962152,0.0126399,0.7074942,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708455248,0.70652556,-0.011004746,0.012643099,0.707489,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708460304,0.7065232,-0.011018912,0.012644097,0.7074912,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708465341,0.70651543,-0.0109717995,0.012648452,0.70749956,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708470312,0.70652217,-0.010967617,0.012654125,0.7074929,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708475347,0.70652705,-0.01101623,0.012650662,0.7074873,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708480426,0.7065238,-0.011006641,0.012649874,0.70749074,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708485499,0.7065171,-0.010956462,0.0126536,0.707498,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708490575,0.7065242,-0.010975779,0.012651238,0.70749074,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708495659,0.70652515,-0.011015245,0.012644984,0.7074893,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708500729,0.70651704,-0.010989022,0.012654283,0.7074976,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708505803,0.7065157,-0.010958594,0.012663882,0.7074992,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708510884,0.7065308,-0.010990744,0.012660771,0.7074837,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708515955,0.70652175,-0.011009993,0.012649813,0.7074927,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708521046,0.7065061,-0.010975114,0.012655356,0.70750874,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708526112,0.7065099,-0.010965433,0.012664218,0.70750487,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708531198,0.7065229,-0.010985762,0.012650981,0.7074919,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708536500,0.7065095,-0.010977559,0.012641877,0.7075055,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708541594,0.7064989,-0.010962644,0.012652303,0.7075161,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708546548,0.7065126,-0.010973229,0.012665943,0.7075021,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708551528,0.7065201,-0.010976147,0.012654808,0.70749474,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708556563,0.70650494,-0.010964961,0.0126544,0.70751005,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708561641,0.70649976,-0.010974674,0.012671161,0.7075148,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708566725,0.70651245,-0.010982495,0.012676471,0.7075019,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708571793,0.70651305,-0.010965611,0.012653557,0.70750195,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708576881,0.7065015,-0.010965657,0.01264927,0.70751363,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708581950,0.7065036,-0.010981029,0.012668293,0.7075109,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708587020,0.7065134,-0.010968206,0.012671344,0.70750123,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708592122,0.70650715,-0.010959099,0.012662003,0.7075078,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708597177,0.70649785,-0.0109797,0.012660118,0.7075168,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708602249,0.7065009,-0.010990972,0.012674747,0.70751333,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708607325,0.70650935,-0.010963947,0.0126729775,0.7075053,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708612406,0.70650786,-0.010959873,0.0126524065,0.7075072,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708617480,0.70650613,-0.010983417,0.012655416,0.7075085,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708622744,0.70650166,-0.010972981,0.012670751,0.70751286,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708627754,0.70650303,-0.01095263,0.012665709,0.7075119,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708632786,0.70650035,-0.010972139,0.012652098,0.7075145,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708637814,0.7065029,-0.010982494,0.0126587525,0.7075117,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708642856,0.7065023,-0.010961191,0.012677819,0.70751226,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708673316,0.70650756,-0.010966976,0.012643008,0.7075076,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708678388,0.7065064,-0.010948781,0.01265766,0.7075088,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708683464,0.7065058,-0.01096438,0.012675877,0.70750886,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708688544,0.70650804,-0.010985605,0.012661641,0.7075065,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708693624,0.70650667,-0.010962118,0.012653057,0.7075084,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708698723,0.7064995,-0.010949076,0.012663884,0.7075155,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708703962,0.7065076,-0.010982183,0.012669016,0.70750684,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708708959,0.70650953,-0.01098063,0.0126589285,0.70750517,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708713976,0.70650524,-0.01093862,0.012659968,0.7075101,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708719001,0.70650524,-0.010952917,0.012667878,0.70750976,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708724069,0.7065158,-0.01100084,0.012671065,0.7074984,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708739327,0.7065089,-0.010956852,0.012666891,0.707506,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708744373,0.70651674,-0.01099107,0.012668076,0.7074976,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708749453,0.7065053,-0.010947907,0.012665986,0.70750976,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708754534,0.70650333,-0.010927853,0.012659748,0.70751214,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708759601,0.706512,-0.010969849,0.012662386,0.7075028,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708764687,0.7065148,-0.0109792445,0.012665943,0.70749974,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708769764,0.7065034,-0.010941086,0.012669463,0.70751166,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708774835,0.7065128,-0.01094,0.012669867,0.70750225,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708779908,0.7065238,-0.010972272,0.012667023,0.7074909,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708785185,0.7065145,-0.010968359,0.012663382,0.70750034,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708815436,0.70651793,-0.010958974,0.012663518,0.70749694,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708820521,0.7065207,-0.010958241,0.012661186,0.7074943,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708825588,0.70650464,-0.010961257,0.012656186,0.70751035,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708830672,0.7065054,-0.010958277,0.012664092,0.7075095,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708835746,0.70651656,-0.010944759,0.012665313,0.7074986,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708840819,0.706513,-0.010946609,0.012659376,0.7075022,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708845895,0.7065004,-0.010960944,0.012657979,0.7075145,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708850978,0.70650375,-0.010950743,0.012669389,0.7075112,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708856044,0.7065101,-0.010930619,0.012667643,0.7075051,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708861134,0.7065061,-0.010950443,0.01265401,0.7075091,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708866491,0.70649654,-0.010974407,0.012649476,0.7075184,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708871442,0.7064988,-0.010944781,0.012661413,0.7075164,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708876454,0.7065034,-0.010932821,0.012659419,0.70751196,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708881452,0.70650095,-0.010964969,0.012644946,0.70751417,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708886503,0.70649123,-0.0109706,0.012650725,0.7075237,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708891606,0.7064964,-0.010930942,0.012669515,0.7075188,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708896665,0.706504,-0.010936791,0.012662223,0.70751125,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708901730,0.70650303,-0.010967018,0.012646418,0.707512,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708906805,0.7064887,-0.010947041,0.012661471,0.7075264,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708911882,0.7064912,-0.010922294,0.012675583,0.70752406,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708916973,0.706499,-0.010946437,0.012654566,0.7075163,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708927125,0.70649,-0.010929192,0.01266309,0.7075254,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708932187,0.7064959,-0.0109255025,0.012666972,0.7075195,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708972791,0.70650476,-0.0109486785,0.012651071,0.70751053,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708977869,0.7065068,-0.010927373,0.012635751,0.7075091,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708982951,0.70649415,-0.01090869,0.012635337,0.70752203,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708988022,0.7064947,-0.010936042,0.012650522,0.7075208,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708993104,0.7065047,-0.010948379,0.012647322,0.70751065,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
708998184,0.7065063,-0.010918313,0.012639449,0.7075097,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709003249,0.7064973,-0.010915032,0.012638746,0.70751876,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709008327,0.7065037,-0.010949969,0.012639579,0.7075118,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709023550,0.7064906,-0.010926602,0.012631261,0.70752543,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709028912,0.7065065,-0.01095378,0.012642349,0.7075089,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709033902,0.70650023,-0.01093099,0.012644049,0.7075155,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709038857,0.70649457,-0.010914415,0.012628299,0.7075217,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709043870,0.7064976,-0.010936606,0.012621817,0.7075184,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709048933,0.70650226,-0.010942741,0.012633147,0.70751345,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709054010,0.70649385,-0.010925991,0.012638879,0.70752203,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709059089,0.7064956,-0.010918724,0.012627114,0.7075206,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709064178,0.7065083,-0.010931856,0.012627457,0.70750767,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709069278,0.7065064,-0.010930691,0.012635092,0.70750946,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709079392,0.706499,-0.010919306,0.012619955,0.7075173,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709084462,0.7065115,-0.010919689,0.012624136,0.7075047,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709089547,0.70650434,-0.010925667,0.01263451,0.7075116,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709094623,0.7065024,-0.01093329,0.012623723,0.70751363,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709099697,0.70651,-0.010916435,0.012617326,0.7075064,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709104770,0.70651394,-0.010908714,0.01262966,0.70750237,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709125081,0.7065131,-0.0108983945,0.012622016,0.7075035,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709130167,0.7065103,-0.010930247,0.012608561,0.70750606,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709135221,0.7065063,-0.010917461,0.012609732,0.7075103,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709140298,0.7065087,-0.010888636,0.012625542,0.70750797,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709145380,0.70651716,-0.010914318,0.01261961,0.7074992,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709150449,0.7065161,-0.010945243,0.012610267,0.7075,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709155529,0.70651114,-0.010913776,0.012616578,0.7075053,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709160609,0.70651233,-0.010877537,0.012630136,0.7075044,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709165688,0.7065176,-0.010908671,0.012607876,0.7074991,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709170753,0.7065119,-0.010927305,0.012598522,0.70750463,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709175829,0.706504,-0.01089182,0.012620505,0.7075127,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709180905,0.70651144,-0.010887061,0.0126270605,0.7075053,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709185981,0.7065215,-0.010921678,0.0126060415,0.7074951,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709191338,0.706514,-0.010915728,0.0126049705,0.7075027,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709196391,0.706505,-0.010886788,0.012622205,0.7075118,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709201377,0.7065172,-0.010890592,0.012612414,0.7074997,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709206315,0.7065223,-0.010904984,0.012591187,0.70749474,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709226591,0.7065229,-0.010901486,0.01260046,0.707494,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709231672,0.7065082,-0.010889278,0.012618224,0.70750856,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709236743,0.7065047,-0.010899283,0.012631893,0.7075117,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709241821,0.7065199,-0.010903087,0.012622523,0.7074967,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709246898,0.70651644,-0.010887673,0.012611281,0.7075006,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709251968,0.70650476,-0.010888772,0.012617122,0.7075121,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709257048,0.7065095,-0.010902515,0.012616732,0.70750713,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709262167,0.7065214,-0.010891774,0.012611242,0.70749545,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709267197,0.70651615,-0.010881707,0.012605107,0.707501,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709272300,0.7065087,-0.010900857,0.012605485,0.70750815,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709282609,0.706519,-0.010882676,0.012610865,0.7074981,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709287574,0.7065117,-0.01088272,0.012595312,0.7075057,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709292599,0.70651054,-0.0108985845,0.0125961965,0.70750654,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709297666,0.70651656,-0.010889548,0.012614432,0.7075004,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709302730,0.7065139,-0.010874662,0.012607201,0.7075033,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709307833,0.7065099,-0.010884608,0.01259426,0.70750743,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709312904,0.7065103,-0.010892897,0.012603843,0.7075067,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709317957,0.70651186,-0.010882326,0.012621938,0.70750505,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
709343351,0.70650667,-0.010883752,0.012584894,0.7075109,0.94738925,-3.8694037e-10,8.6731296e-11,-0.32008398,4
