timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
708197393,-0.018604051,-0.26786712,0.0001310475,0.0,0.0,-0.0
708202157,-0.018851586,-0.26744676,0.0002990393,0.0,0.0,-0.0
708207233,-0.018371142,-0.26775917,0.00031655602,0.0,0.0,-0.0
708212399,-0.018116398,-0.2680317,6.533201e-05,0.0,0.0,-0.0
708217402,-0.01861974,-0.2677861,3.340567e-05,0.0,0.0,-0.0
708222400,-0.01874137,-0.26765394,0.00020295402,0.0,0.0,-0.0
708227406,-0.018223623,-0.2678683,0.00024394653,0.0,0.0,-0.0
708232933,-0.018276984,-0.26769456,6.116499e-05,0.0,0.0,-0.0
708237739,-0.01880733,-0.26744667,0.00016406958,0.0,0.0,-0.0
708242671,-0.018622361,-0.26765355,0.00029797808,0.0,0.0,-0.0
708247739,-0.018209713,-0.26783755,0.00014223836,0.0,0.0,-0.0
708252926,-0.018470079,-0.26766965,-5.2261166e-05,0.0,0.0,-0.0
708258106,-0.01887281,-0.26782513,0.00020554582,0.0,0.0,-0.0
708263096,-0.018625572,-0.2680045,0.00030389574,0.0,0.0,-0.0
708268659,-0.018441763,-0.26766586,0.00010934455,0.0,0.0,-0.0
708273657,-0.01878721,-0.2674847,-3.9994142e-05,0.0,0.0,-0.0
708278218,-0.018779948,-0.2677682,0.00022309825,0.0,0.0,-0.0
708283543,-0.018521396,-0.26773548,0.000267507,0.0,0.0,-0.0
708288371,-0.018626662,-0.26729447,7.48251e-05,0.0,0.0,-0.0
708293685,-0.018833691,-0.2675705,6.383907e-05,0.0,0.0,-0.0
708298665,-0.018682001,-0.26805303,0.0002595423,0.0,0.0,-0.0
708323978,-0.01866572,-0.2674656,0.00016806019,0.0,0.0,-0.0
708328916,-0.01876035,-0.26729003,1.7985192e-05,0.0,0.0,-0.0
708334570,-0.018623827,-0.2678951,0.0001811962,0.0,0.0,-0.0
708339018,-0.018579619,-0.26805994,0.00021867192,0.0,0.0,-0.0
708344279,-0.018674804,-0.26760522,0.00014324374,0.0,0.0,-0.0
708349259,-0.018653398,-0.26752946,0.00010111904,0.0,0.0,-0.0
708354427,-0.018631432,-0.26792812,0.00023571351,0.0,0.0,-0.0
708359487,-0.01883072,-0.26776782,0.00012766238,0.0,0.0,-0.0
708364824,-0.019002378,-0.26735765,7.5317905e-05,0.0,0.0,-0.0
708369644,-0.01886482,-0.2675573,0.00015577444,0.0,0.0,-0.0
708374839,-0.018762656,-0.26790458,0.00024489147,0.0,0.0,-0.0
708379738,-0.018887741,-0.26781058,0.00011284949,0.0,0.0,-0.0
708384888,-0.018849755,-0.26769325,0.00014695866,0.0,0.0,-0.0
708389790,-0.018845208,-0.26771685,0.0001811341,0.0,0.0,-0.0
708395371,-0.019043613,-0.267652,0.00021383211,0.0,0.0,-0.0
708399941,-0.018986244,-0.26761034,7.198806e-05,0.0,0.0,-0.0
708405081,-0.018880228,-0.2675646,0.00015929798,0.0,0.0,-0.0
708420323,-0.018736705,-0.26770705,0.00014126785,0.0,0.0,-0.0
708425475,-0.018798167,-0.26750258,0.00019178115,0.0,0.0,-0.0
708430709,-0.01915261,-0.26714656,0.00018349309,0.0,0.0,-0.0
708436084,-0.018887091,-0.26740664,0.00014656308,0.0,0.0,-0.0
708440603,-0.01856228,-0.26764584,0.00012274117,0.0,0.0,-0.0
708445762,-0.018873388,-0.26721373,0.00014732541,0.0,0.0,-0.0
708450766,-0.019167962,-0.2670134,0.00019844758,0.0,0.0,-0.0
708456041,-0.018720997,-0.26753193,0.00021477819,0.0,0.0,-0.0
708461068,-0.018571883,-0.2677036,0.00013064552,0.0,0.0,-0.0
708466467,-0.019156009,-0.2672193,6.488868e-05,0.0,0.0,-0.0
708470986,-0.019267261,-0.2672361,0.0002355798,0.0,0.0,-0.0
708476146,-0.018676257,-0.26774752,0.00022031702,0.0,0.0,-0.0
708481599,-0.018775653,-0.26763,0.00011845229,0.0,0.0,-0.0
708486409,-0.019387264,-0.2671039,7.727333e-05,0.0,0.0,-0.0
708491363,-0.019141598,-0.2672959,0.00024351457,0.0,0.0,-0.0
708497048,-0.01862323,-0.26767212,0.00017428982,0.0,0.0,-0.0
708501603,-0.019026581,-0.26748025,6.19032e-05,0.0,0.0,-0.0
708506778,-0.019480908,-0.26724425,0.000142031,0.0,0.0,-0.0
708511776,-0.019078996,-0.2675732,0.00033608248,0.0,0.0,-0.0
708516896,-0.018737003,-0.2676673,5.709377e-05,0.0,0.0,-0.0
708522024,-0.01919904,-0.26733473,-2.192469e-05,0.0,0.0,-0.0
708527022,-0.019410394,-0.26732525,0.0002039175,0.0,0.0,-0.0
708532351,-0.019027175,-0.26740596,0.0003088701,0.0,0.0,-0.0
708537320,-0.01901792,-0.2672101,5.478365e-06,0.0,0.0,-0.0
708542293,-0.01930903,-0.26715875,3.93746e-05,0.0,0.0,-0.0
708547326,-0.019342273,-0.26743293,0.00031737873,0.0,0.0,-0.0
708552215,-0.019179458,-0.26734036,0.00024605752,0.0,0.0,-0.0
708557437,-0.0193036,-0.2672089,-1.2231669e-05,0.0,0.0,-0.0
708562384,-0.019386994,-0.26750812,0.00010403612,0.0,0.0,-0.0
708568621,-0.019356543,-0.26765683,0.00030741186,0.0,0.0,-0.0
708572532,-0.019286012,-0.26720682,0.00016484241,0.0,0.0,-0.0
708578029,-0.019239523,-0.2671587,2.9258896e-05,0.0,0.0,-0.0
708582692,-0.019282319,-0.2675477,0.00018855266,0.0,0.0,-0.0
708588077,-0.019459246,-0.2674372,0.00027116487,0.0,0.0,-0.0
708592878,-0.019456476,-0.26722842,9.080234e-05,0.0,0.0,-0.0
708598405,-0.019205267,-0.26744023,5.8851423e-05,0.0,0.0,-0.0
708603020,-0.019244084,-0.2677332,0.00019697989,0.0,0.0,-0.0
708608298,-0.019527242,-0.26740733,0.0002551523,0.0,0.0,-0.0
708613247,-0.019339543,-0.2671287,0.00014270081,0.0,0.0,-0.0
708618449,-0.019108022,-0.26742926,0.00014490432,0.0,0.0,-0.0
708623454,-0.019400822,-0.2674844,0.00010899086,0.0,0.0,-0.0
708628559,-0.019574262,-0.26719695,0.00017479288,0.0,0.0,-0.0
708633693,-0.019200033,-0.26726395,0.00013306215,0.0,0.0,-0.0
708638678,-0.01915806,-0.26745638,0.00019116707,0.0,0.0,-0.0
708674400,-0.019153414,-0.2671028,0.00017826098,0.0,0.0,-0.0
708679363,-0.019525051,-0.2670625,0.00014698268,0.0,0.0,-0.0
708684224,-0.019555215,-0.26744497,0.00015913526,0.0,0.0,-0.0
708689424,-0.019153627,-0.26752442,0.00019009007,0.0,0.0,-0.0
708694417,-0.01932196,-0.2671615,0.0001424283,0.0,0.0,-0.0
708699642,-0.019593865,-0.26713604,8.130487e-05,0.0,0.0,-0.0
708704662,-0.019276863,-0.26756895,0.00025784678,0.0,0.0,-0.0
708709717,-0.019178506,-0.2674375,0.00018079227,0.0,0.0,-0.0
708714748,-0.01966598,-0.2669735,0.00010731963,0.0,0.0,-0.0
708720037,-0.019594608,-0.2672248,0.00016586113,0.0,0.0,-0.0
708740435,-0.019538237,-0.26725823,0.00021575119,0.0,0.0,-0.0
708745110,-0.01916224,-0.26765922,0.00025482205,0.0,0.0,-0.0
708750363,-0.019627972,-0.26714683,2.6466942e-05,0.0,0.0,-0.0
708755595,-0.019786399,-0.266849,0.00013961886,0.0,0.0,-0.0
708760525,-0.019339772,-0.26735452,0.00026612022,0.0,0.0,-0.0
708765889,-0.019271763,-0.26750118,0.00019430662,0.0,0.0,-0.0
708770700,-0.019745205,-0.26710883,2.9056408e-05,0.0,0.0,-0.0
708775866,-0.019761715,-0.2671011,0.0002701035,0.0,0.0,-0.0
708781028,-0.019360725,-0.2674346,0.00029162993,0.0,0.0,-0.0
708785857,-0.019364137,-0.26734915,5.539477e-05,0.0,0.0,-0.0
708816284,-0.019474173,-0.26724425,0.00033009215,0.0,0.0,-0.0
708821464,-0.019453196,-0.26720983,0.00019278908,0.0,0.0,-0.0
708826451,-0.019365706,-0.26718715,-1.858736e-05,0.0,0.0,-0.0
708832035,-0.019491164,-0.26724264,0.000171372,0.0,0.0,-0.0
708836545,-0.01965518,-0.26710358,0.0002871976,0.0,0.0,-0.0
708841792,-0.01956621,-0.2670575,0.00012282007,0.0,0.0,-0.0
708846721,-0.019391688,-0.26720378,2.2394906e-05,0.0,0.0,-0.0
708851824,-0.019637318,-0.2672172,0.00019971289,0.0,0.0,-0.0
708856912,-0.019843176,-0.2669697,0.00023496868,0.0,0.0,-0.0
708862075,-0.019464696,-0.26704007,0.000120141354,0.0,0.0,-0.0
708867799,-0.019145114,-0.2672599,5.584043e-05,0.0,0.0,-0.0
708872230,-0.01961612,-0.2670594,0.00018357259,0.0,0.0,-0.0
708877320,-0.019727476,-0.26690152,0.00021482607,0.0,0.0,-0.0
708882308,-0.019200014,-0.26710185,0.00013858234,0.0,0.0,-0.0
708887240,-0.019204255,-0.2672308,5.021522e-05,0.0,0.0,-0.0
708892481,-0.019865647,-0.26699418,0.00021740228,0.0,0.0,-0.0
708898099,-0.019714564,-0.26697814,0.0002507572,0.0,0.0,-0.0
708902548,-0.019192956,-0.2671418,0.00015564187,0.0,0.0,-0.0
708907688,-0.019592552,-0.26708552,-1.0875498e-06,0.0,0.0,-0.0
708912843,-0.02003377,-0.2669648,0.00019118868,0.0,0.0,-0.0
708917903,-0.019520782,-0.26700065,0.00025495846,0.0,0.0,-0.0
708927952,-0.019812783,-0.2669017,4.1944546e-05,0.0,0.0,-0.0
708933077,-0.019898798,-0.26690382,0.00023226638,0.0,0.0,-0.0
708973559,-0.019454056,-0.26698667,0.00028311607,0.0,0.0,-0.0
708978598,-0.01951948,-0.2665724,0.00018165284,0.0,0.0,-0.0
708983940,-0.019728623,-0.266356,1.731756e-05,0.0,0.0,-0.0
708988760,-0.019593092,-0.2668372,0.00017439807,0.0,0.0,-0.0
708994046,-0.01941496,-0.2669409,0.0002770118,0.0,0.0,-0.0
708999173,-0.0196639,-0.26651156,0.0001767301,0.0,0.0,-0.0
709004099,-0.019694904,-0.26646635,6.228435e-05,0.0,0.0,-0.0
709024421,-0.019483088,-0.26651242,0.00015301444,0.0,0.0,-0.0
709029635,-0.019297821,-0.26694575,0.00034495996,0.0,0.0,-0.0
709035003,-0.019573705,-0.26670697,8.830339e-05,0.0,0.0,-0.0
709039565,-0.019585133,-0.26634115,9.6598305e-05,0.0,0.0,-0.0
709044659,-0.01926103,-0.2665191,0.00019880928,0.0,0.0,-0.0
709049686,-0.019318346,-0.26671678,0.00021434587,0.0,0.0,-0.0
709054747,-0.019573808,-0.26659185,6.434454e-05,0.0,0.0,-0.0
709059992,-0.019523721,-0.26637653,0.00018070234,0.0,0.0,-0.0
709065392,-0.019376004,-0.26652926,0.00030634901,0.0,0.0,-0.0
709070155,-0.019474111,-0.26660252,0.00014067235,0.0,0.0,-0.0
709080168,-0.019434819,-0.26630217,0.00017909313,0.0,0.0,-0.0
709085339,-0.019474747,-0.26635405,0.00030343997,0.0,0.0,-0.0
709090513,-0.019524314,-0.26653904,8.2435814e-05,0.0,0.0,-0.0
709095827,-0.019317528,-0.2665033,0.0001396377,0.0,0.0,-0.0
709100558,-0.019434262,-0.26624027,0.0002448641,0.0,0.0,-0.0
709105663,-0.019659184,-0.26629242,0.00020685699,0.0,0.0,-0.0
709125846,-0.019690115,-0.26608917,0.00024016525,0.0,0.0,-0.0
709131168,-0.019177256,-0.26629764,0.00013265933,0.0,0.0,-0.0
709135963,-0.019336332,-0.266166,0.00011257797,0.0,0.0,-0.0
709140981,-0.019841319,-0.26601842,0.00018664467,0.0,0.0,-0.0
709146369,-0.019481583,-0.26624233,0.00026263145,0.0,0.0,-0.0
709151194,-0.019025058,-0.26648688,0.00015144584,0.0,0.0,-0.0
709156431,-0.01945351,-0.26620188,0.00010058341,0.0,0.0,-0.0
709161441,-0.020017289,-0.2659448,0.00017308048,0.0,0.0,-0.0
709167004,-0.01941199,-0.26604572,0.00022588014,0.0,0.0,-0.0
709171604,-0.01909582,-0.26615092,9.856606e-05,0.0,0.0,-0.0
709176723,-0.019748492,-0.2659975,6.79803e-05,0.0,0.0,-0.0
709181756,-0.019876096,-0.26601776,0.00024742231,0.0,0.0,-0.0
709186881,-0.019243384,-0.26617226,0.00027973787,0.0,0.0,-0.0
709192033,-0.019298628,-0.2660928,7.395229e-05,0.0,0.0,-0.0
709197756,-0.019824138,-0.26595977,5.8425925e-05,0.0,0.0,-0.0
709202080,-0.019668953,-0.26589224,0.00030206106,0.0,0.0,-0.0
709227473,-0.019406816,-0.26588073,0.00018853474,0.0,0.0,-0.0
709232863,-0.019748868,-0.2659431,-4.2544248e-06,0.0,0.0,-0.0
709237816,-0.019793516,-0.2662107,0.00012678248,0.0,0.0,-0.0
709242626,-0.019641498,-0.26614803,0.00033491495,0.0,0.0,-0.0
709247975,-0.019687029,-0.26584658,0.000120976285,0.0,0.0,-0.0
709252762,-0.019743923,-0.2659248,3.1832114e-05,0.0,0.0,-0.0
709257992,-0.019584795,-0.26607594,0.00021875728,0.0,0.0,-0.0
709263372,-0.019640667,-0.2658925,0.0002958039,0.0,0.0,-0.0
709268208,-0.019684473,-0.26570925,0.00010157375,0.0,0.0,-0.0
709283352,-0.019739114,-0.26578522,0.00021444252,0.0,0.0,-0.0
709288380,-0.019563522,-0.26560983,7.885119e-05,0.0,0.0,-0.0
709293341,-0.019395517,-0.26579934,0.0001506624,0.0,0.0,-0.0
709299135,-0.019702889,-0.26590332,0.00022912203,0.0,0.0,-0.0
709303411,-0.01978909,-0.26565307,0.00013123587,0.0,0.0,-0.0
709308719,-0.019531453,-0.26561925,0.00011785269,0.0,0.0,-0.0
709313996,-0.019546695,-0.2658214,0.00016802142,0.0,0.0,-0.0
709318879,-0.019870624,-0.2659063,0.00018026009,0.0,0.0,-0.0
709344134,-0.019436434,-0.26550356,0.0001252192,0.0,0.0,-0.0
709349402,-0.019473486,-0.26539442,0.00021287373,0.0,0.0,-0.0
709354563,-0.019632854,-0.26563883,0.00019433872,0.0,0.0,-0.0
709359517,-0.019442258,-0.26578355,0.00017183428,0.0,0.0,-0.0
709364721,-0.019234989,-0.2654297,0.00014635197,0.0,0.0,-0.0
709369590,-0.01951584,-0.2651956,0.00018101727,0.0,0.0,-0.0
709374695,-0.019495223,-0.26550344,8.309532e-05,0.0,0.0,-0.0
709379639,-0.019079654,-0.2655113,0.00017066693,0.0,0.0,-0.0
709384629,-0.0191554,-0.26507348,0.00017650214,0.0,0.0,-0.0
709389860,-0.019505661,-0.26498887,0.00016982801,0.0,0.0,-0.0
709394841,-0.019232532,-0.2654065,0.00016607303,0.0,0.0,-0.0
709400103,-0.018916216,-0.2654901,0.00016141098,0.0,0.0,-0.0
709405120,-0.01935325,-0.26515046,0.000102523474,0.0,0.0,-0.0
709410207,-0.01952219,-0.2649723,0.00019207173,0.0,0.0,-0.0
709415445,-0.019077638,-0.2651844,0.00021946992,0.0,0.0,-0.0
709420314,-0.018960863,-0.2650708,0.00013141328,0.0,0.0,-0.0
709425469,-0.019565385,-0.26476395,0.000116152645,0.0,0.0,-0.0
709430836,-0.019490957,-0.2647959,0.0001850543,0.0,0.0,-0.0
709435702,-0.018980313,-0.26515004,0.00022730022,0.0,0.0,-0.0
709440854,-0.01906222,-0.26514286,6.0285256e-05,0.0,0.0,-0.0
709445674,-0.019542977,-0.26491386,9.0112226e-05,0.0,0.0,-0.0
709450842,-0.019373288,-0.26494408,0.00029708378,0.0,0.0,-0.0
709455688,-0.018987501,-0.26510152,0.0002560473,0.0,0.0,-0.0
709461181,-0.019293161,-0.2649135,-2.9555522e-05,0.0,0.0,-0.0
709465836,-0.01949013,-0.26467478,9.164779e-05,0.0,0.0,-0.0
709471595,-0.01919671,-0.26473176,0.0002468887,0.0,0.0,-0.0
709501657,-0.019307833,-0.26470953,-6.777264e-05,0.0,0.0,-0.0
709506588,-0.019442888,-0.26462603,0.00025062927,0.0,0.0,-0.0
709511752,-0.019497873,-0.26458982,0.00029544206,0.0,0.0,-0.0
709516764,-0.019273527,-0.26465935,0.00010454409,0.0,0.0,-0.0
709521973,-0.01929922,-0.26467952,-1.7238362e-05,0.0,0.0,-0.0
709527021,-0.019586649,-0.2645633,0.00028804792,0.0,0.0,-0.0
709532603,-0.019626722,-0.26462764,0.000228301,0.0,0.0,-0.0
709537124,-0.019266961,-0.26461124,3.4388944e-05,0.0,0.0,-0.0
709547121,-0.019618386,-0.26454058,0.00025492004,0.0,0.0,-0.0
709552363,-0.019481633,-0.2644809,0.00021310132,0.0,0.0,-0.0
709557348,-0.019059295,-0.26444426,3.357294e-05,0.0,0.0,-0.0
709562676,-0.019294895,-0.26452005,0.00015475444,0.0,0.0,-0.0
709567585,-0.019667314,-0.26458716,0.000246055,0.0,0.0,-0.0
709572694,-0.019268794,-0.26445597,0.00019715814,0.0,0.0,-0.0
709577861,-0.019049924,-0.2643382,8.241559e-05,0.0,0.0,-0.0
709582836,-0.019521112,-0.2644892,0.00019504677,0.0,0.0,-0.0
709608154,-0.019344164,-0.26439965,0.00023418565,0.0,0.0,-0.0
709613549,-0.019041855,-0.26411626,0.00018661353,0.0,0.0,-0.0
709618216,-0.019262528,-0.26423532,0.00013602454,0.0,0.0,-0.0
709623248,-0.019489944,-0.26452097,0.00015203441,0.0,0.0,-0.0
709628389,-0.019215243,-0.2643333,0.00018263147,0.0,0.0,-0.0
709633896,-0.019129047,-0.26391032,0.00016856004,0.0,0.0,-0.0
709638550,-0.019449074,-0.26396534,8.229868e-05,0.0,0.0,-0.0
709643718,-0.019332785,-0.2642113,0.00018602874,0.0,0.0,-0.0
709648756,-0.019092822,-0.2640314,0.00022618737,0.0,0.0,-0.0
709674144,-0.019398557,-0.26387632,0.00013992265,0.0,0.0,-0.0
709679315,-0.019275025,-0.26399896,0.00015211276,0.0,0.0,-0.0
709684491,-0.018904027,-0.26412773,0.00015821175,0.0,0.0,-0.0
709689516,-0.019140046,-0.26391762,0.00017491444,0.0,0.0,-0.0
709694999,-0.019428276,-0.26375648,8.567949e-05,0.0,0.0,-0.0
709699386,-0.01915933,-0.2639616,0.00022818355,0.0,0.0,-0.0
709704523,-0.018866405,-0.2641234,0.000183437,0.0,0.0,-0.0
709709550,-0.019140897,-0.26397085,8.462946e-05,0.0,0.0,-0.0
709724930,-0.018943336,-0.26400173,0.00014868092,0.0,0.0,-0.0
709730240,-0.019079514,-0.2638937,2.2320337e-05,0.0,0.0,-0.0
709735058,-0.01905222,-0.26370955,0.00016882826,0.0,0.0,-0.0
709740105,-0.018859273,-0.26382953,0.00028043863,0.0,0.0,-0.0
709745167,-0.018892948,-0.26399192,9.588282e-05,0.0,0.0,-0.0
709750207,-0.019031234,-0.2636977,1.7429922e-05,0.0,0.0,-0.0
709755820,-0.019074654,-0.26347646,0.00027098897,0.0,0.0,-0.0
709760369,-0.018989233,-0.26369524,0.00026301664,0.0,0.0,-0.0
709790714,-0.018890215,-0.26355627,0.00011879161,0.0,0.0,-0.0
709796438,-0.019167356,-0.26351658,0.00027459458,0.0,0.0,-0.0
709800921,-0.018903939,-0.2637044,0.00019525163,0.0,0.0,-0.0
709806237,-0.01861338,-0.2636012,8.6627e-05,0.0,0.0,-0.0
709811039,-0.018962877,-0.26342368,0.00012526427,0.0,0.0,-0.0
709816296,-0.019161586,-0.26348287,0.0002593548,0.0,0.0,-0.0
709821336,-0.018764636,-0.2634386,0.00010104814,0.0,0.0,-0.0
709826434,-0.018622847,-0.26335374,8.2947925e-05,0.0,0.0,-0.0
709831821,-0.019136995,-0.2634367,0.0001457851,0.0,0.0,-0.0
709836736,-0.019173201,-0.26347572,0.0003090885,0.0,0.0,-0.0
709841604,-0.018699404,-0.26347348,0.00013119653,0.0,0.0,-0.0
709846950,-0.018837973,-0.2634702,6.454755e-05,0.0,0.0,-0.0
709851834,-0.019343637,-0.26347828,9.856312e-05,0.0,0.0,-0.0
709857016,-0.019211652,-0.26327327,0.00028721968,0.0,0.0,-0.0
709862229,-0.018817665,-0.26301482,0.00012095917,0.0,0.0,-0.0
709867476,-0.018997842,-0.2630814,8.799315e-05,0.0,0.0,-0.0
709872228,-0.019355636,-0.26321748,0.00017867392,0.0,0.0,-0.0
709877214,-0.01908072,-0.26306304,0.00024655196,0.0,0.0,-0.0
709882236,-0.018821303,-0.26304558,0.00014329524,0.0,0.0,-0.0
709887418,-0.019099252,-0.2632538,4.0883053e-05,0.0,0.0,-0.0
709892406,-0.01922642,-0.26325148,0.00017913,0.0,0.0,-0.0
709898580,-0.01898013,-0.2629427,0.00026296897,0.0,0.0,-0.0
709902501,-0.018970003,-0.262856,0.00016993668,0.0,0.0,-0.0
709907768,-0.019111572,-0.26312968,3.099258e-05,0.0,0.0,-0.0
709912638,-0.019136172,-0.26310727,0.00019417437,0.0,0.0,-0.0
709917975,-0.019021278,-0.26288745,0.00023495272,0.0,0.0,-0.0
709922850,-0.019052567,-0.2629783,0.00012709928,0.0,0.0,-0.0
709928079,-0.019123824,-0.26318073,6.366778e-05,0.0,0.0,-0.0
709933504,-0.01905537,-0.2630963,0.00026627915,0.0,0.0,-0.0
709938190,-0.019071922,-0.26294354,0.00020207699,0.0,0.0,-0.0
709943048,-0.019083321,-0.2627897,5.8671118e-05,0.0,0.0,-0.0
709948152,-0.01901853,-0.26287806,5.713689e-05,0.0,0.0,-0.0
709953465,-0.019086933,-0.2628866,0.00023766403,0.0,0.0,-0.0
709958485,-0.019171475,-0.26278722,0.00016595093,0.0,0.0,-0.0
709963362,-0.019054532,-0.26276016,0.00011437275,0.0,0.0,-0.0
709968913,-0.019021446,-0.26292023,0.00017522936,0.0,0.0,-0.0
709973603,-0.01917947,-0.26308733,0.00025240873,0.0,0.0,-0.0
709978783,-0.019267473,-0.2628431,4.682011e-05,0.0,0.0,-0.0
709983721,-0.019133912,-0.2625177,8.059383e-05,0.0,0.0,-0.0
709988858,-0.019160496,-0.26269436,0.00018014904,0.0,0.0,-0.0
709994113,-0.019094402,-0.26293483,0.00020465393,0.0,0.0,-0.0
709999378,-0.01903279,-0.26260814,0.000100615376,0.0,0.0,-0.0
710003981,-0.019084288,-0.26242772,0.00017361557,0.0,0.0,-0.0
710009277,-0.019114647,-0.26289225,0.00021043792,0.0,0.0,-0.0
710014318,-0.01901643,-0.26305935,7.539955e-05,0.0,0.0,-0.0
710019438,-0.01894017,-0.26245505,8.730697e-05,0.0,0.0,-0.0
710024365,-0.018997002,-0.26232198,0.00016913732,0.0,0.0,-0.0
710029345,-0.019073337,-0.2627275,0.00024268209,0.0,0.0,-0.0
710034446,-0.018904835,-0.26260835,0.00011326868,0.0,0.0,-0.0
710039928,-0.019134888,-0.26220828,0.00014394787,0.0,0.0,-0.0
710044581,-0.019334838,-0.2624168,0.00016728739,0.0,0.0,-0.0
710049861,-0.019090831,-0.26291046,0.00018490384,0.0,0.0,-0.0
710055029,-0.018868357,-0.26269126,7.21765e-05,0.0,0.0,-0.0
710059947,-0.019218752,-0.2622641,0.00019433383,0.0,0.0,-0.0
710065194,-0.019306073,-0.26246437,0.00024167847,0.0,0.0,-0.0
710070017,-0.018879108,-0.26265746,0.00016634533,0.0,0.0,-0.0
710075219,-0.018906323,-0.26236144,3.2356187e-05,0.0,0.0,-0.0
710080216,-0.019392263,-0.2623137,0.00015667308,0.0,0.0,-0.0
710085246,-0.019314509,-0.26261553,0.00021855789,0.0,0.0,-0.0
710090402,-0.018866586,-0.26267558,0.00016131953,0.0,0.0,-0.0
710095749,-0.019026011,-0.26248422,5.6349196e-05,0.0,0.0,-0.0
710100610,-0.019352421,-0.26246285,0.0001877725,0.0,0.0,-0.0
710105481,-0.019065423,-0.26252228,0.00024315405,0.0,0.0,-0.0
710110663,-0.01874588,-0.26243132,0.00013690526,0.0,0.0,-0.0
710115568,-0.019164693,-0.26242122,3.164067e-05,0.0,0.0,-0.0
710120899,-0.019509686,-0.26244164,0.00021714302,0.0,0.0,-0.0
710125738,-0.019231116,-0.26239347,0.00029142183,0.0,0.0,-0.0
710130931,-0.018936789,-0.26243082,7.0650865e-05,0.0,0.0,-0.0
710136319,-0.019173862,-0.26262173,6.0489856e-05,0.0,0.0,-0.0
710141124,-0.019303707,-0.26243216,0.00016124271,0.0,0.0,-0.0
710146233,-0.019080006,-0.26221758,0.0002871547,0.0,0.0,-0.0
710151435,-0.018995032,-0.2624086,8.3874125e-05,0.0,0.0,-0.0
710156302,-0.019269768,-0.262487,0.000106990585,0.0,0.0,-0.0
710161530,-0.019464536,-0.2621674,0.00022717283,0.0,0.0,-0.0
710166700,-0.019143153,-0.26216656,0.00027542457,0.0,0.0,-0.0
710171604,-0.018966334,-0.2624918,3.022179e-05,0.0,0.0,-0.0
710176788,-0.01928591,-0.2624229,0.00012202131,0.0,0.0,-0.0
710181864,-0.01950517,-0.2621436,0.00025158018,0.0,0.0,-0.0
710186819,-0.019297034,-0.2621855,0.00030325667,0.0,0.0,-0.0
710191841,-0.019219471,-0.26231828,-3.583707e-05,0.0,0.0,-0.0
710197156,-0.019451108,-0.26217726,9.842594e-05,0.0,0.0,-0.0
710202039,-0.01954862,-0.2621376,0.00026944067,0.0,0.0,-0.0
