86 0 0.010000 4.1580, 0.8581, 3.3924, 1.0000, 0.0000, 0.0000, 0.0000
86 1 0.040000 4.1580, 0.8581, 3.3852, 1.0000, 0.0000, 0.0000, 0.0000
86 2 0.070000 4.1580, 0.8581, 3.3691, 1.0000, 0.0000, 0.0000, 0.0000
86 3 0.110000 4.1580, 0.8581, 3.3347, 0.9999, -0.0059, 0.0081, 0.0018
86 4 0.140000 4.1581, 0.8582, 3.3036, 0.9998, -0.0106, 0.0182, 0.0050
86 5 0.170000 4.1584, 0.8584, 3.2716, 0.9995, -0.0155, 0.0246, 0.0080
86 6 0.200000 4.1593, 0.8590, 3.2401, 0.9993, -0.0206, 0.0284, 0.0107
86 7 0.240000 4.1612, 0.8603, 3.1990, 0.9991, -0.0273, 0.0289, 0.0140
86 8 0.270000 4.1632, 0.8619, 3.1683, 0.9990, -0.0319, 0.0264, 0.0162
86 9 0.310000 4.1666, 0.8648, 3.1267, 0.9989, -0.0373, 0.0213, 0.0189
86 10 0.340000 4.1695, 0.8677, 3.0941, 0.9988, -0.0411, 0.0169, 0.0206
86 11 0.370000 4.1727, 0.8711, 3.0600, 0.9988, -0.0435, 0.0107, 0.0222
86 12 0.400000 4.1760, 0.8752, 3.0239, 0.9987, -0.0460, 0.0056, 0.0234
86 13 0.440000 4.1805, 0.8816, 2.9730, 0.9986, -0.0476, -0.0023, 0.0248
86 14 0.470000 4.1838, 0.8873, 2.9331, 0.9985, -0.0468, -0.0092, 0.0256
86 15 0.500000 4.1869, 0.8937, 2.8928, 0.9985, -0.0471, -0.0137, 0.0260
86 16 0.540000 4.1906, 0.9037, 2.8411, 0.9984, -0.0455, -0.0212, 0.0266
86 17 0.570000 4.1927, 0.9124, 2.8054, 0.9983, -0.0422, -0.0291, 0.0273
86 18 0.610000 4.1945, 0.9256, 2.7626, 0.9981, -0.0391, -0.0374, 0.0282
86 19 0.640000 4.1948, 0.9366, 2.7342, 0.9980, -0.0396, -0.0403, 0.0291
86 20 0.670000 4.1940, 0.9484, 2.7090, 0.9977, -0.0333, -0.0497, 0.0306
86 21 0.700000 4.1921, 0.9611, 2.6869, 0.9976, -0.0363, -0.0490, 0.0315
86 22 0.740000 4.1877, 0.9793, 2.6621, 0.9975, -0.0341, -0.0531, 0.0332
86 23 0.770000 4.1828, 0.9937, 2.6467, 0.9972, -0.0279, -0.0595, 0.0348
86 24 0.800000 4.1766, 1.0088, 2.6341, 0.9973, -0.0307, -0.0563, 0.0356
86 25 0.840000 4.1661, 1.0299, 2.6214, 0.9973, -0.0277, -0.0573, 0.0374
86 26 0.870000 4.1567, 1.0463, 2.6149, 0.9971, -0.0212, -0.0610, 0.0391
86 27 0.900000 4.1460, 1.0632, 2.6107, 0.9973, -0.0241, -0.0558, 0.0400
86 28 0.940000 4.1296, 1.0865, 2.6082, 0.9974, -0.0206, -0.0547, 0.0419
86 29 0.970000 4.1160, 1.1043, 2.6082, 0.9974, -0.0140, -0.0558, 0.0437
86 30 1.000000 4.1013, 1.1224, 2.6090, 0.9976, -0.0176, -0.0507, 0.0447
86 31 1.040000 4.0803, 1.1468, 2.6091, 0.9976, -0.0130, -0.0495, 0.0465
86 32 1.070000 4.0637, 1.1653, 2.6076, 0.9977, -0.0063, -0.0467, 0.0478
86 33 1.110000 4.0405, 1.1900, 2.6024, 0.9979, -0.0003, -0.0422, 0.0487
86 34 1.140000 4.0225, 1.2086, 2.5961, 0.9980, -0.0017, -0.0387, 0.0491
86 35 1.170000 4.0039, 1.2272, 2.5874, 0.9981, 0.0069, -0.0342, 0.0498
86 36 1.210000 3.9785, 1.2518, 2.5721, 0.9983, 0.0120, -0.0283, 0.0505
86 37 1.240000 3.9591, 1.2702, 2.5576, 0.9984, 0.0116, -0.0239, 0.0507
86 38 1.270000 3.9393, 1.2883, 2.5402, 0.9983, 0.0193, -0.0188, 0.0512
86 39 1.310000 3.9127, 1.3121, 2.5124, 0.9983, 0.0240, -0.0122, 0.0515
86 40 1.340000 3.8925, 1.3298, 2.4876, 0.9984, 0.0235, -0.0074, 0.0516
86 41 1.370000 3.8723, 1.3471, 2.4592, 0.9982, 0.0306, -0.0021, 0.0517
86 42 1.410000 3.8454, 1.3697, 2.4157, 0.9980, 0.0351, 0.0047, 0.0517
86 43 1.440000 3.8253, 1.3863, 2.3791, 0.9980, 0.0356, 0.0097, 0.0516
86 44 1.470000 3.8053, 1.4024, 2.3395, 0.9977, 0.0427, 0.0149, 0.0515
86 45 1.510000 3.7790, 1.4230, 2.2849, 0.9973, 0.0477, 0.0207, 0.0511
86 46 1.540000 3.7599, 1.4374, 2.2452, 0.9974, 0.0452, 0.0253, 0.0510
86 47 1.570000 3.7413, 1.4507, 2.2082, 0.9968, 0.0533, 0.0309, 0.0506
86 48 1.610000 3.7179, 1.4666, 2.1641, 0.9968, 0.0513, 0.0338, 0.0502
86 49 1.640000 3.7013, 1.4773, 2.1350, 0.9972, 0.0425, 0.0347, 0.0500
86 50 1.670000 3.6857, 1.4869, 2.1091, 0.9966, 0.0552, 0.0357, 0.0491
86 51 1.710000 3.6662, 1.4978, 2.0790, 0.9961, 0.0642, 0.0357, 0.0478
86 52 1.740000 3.6526, 1.5045, 2.0596, 0.9963, 0.0627, 0.0348, 0.0472
86 53 1.770000 3.6399, 1.5098, 2.0424, 0.9955, 0.0750, 0.0340, 0.0458
86 54 1.810000 3.6242, 1.5144, 2.0228, 0.9954, 0.0790, 0.0319, 0.0444
86 55 1.840000 3.6133, 1.5160, 2.0102, 0.9961, 0.0712, 0.0296, 0.0435
86 56 1.870000 3.6031, 1.5160, 1.9993, 0.9955, 0.0802, 0.0278, 0.0420
86 57 1.910000 3.5906, 1.5137, 1.9871, 0.9958, 0.0788, 0.0253, 0.0403
86 58 1.940000 3.5818, 1.5101, 1.9796, 0.9965, 0.0699, 0.0233, 0.0392
86 59 1.970000 3.5736, 1.5051, 1.9732, 0.9961, 0.0768, 0.0218, 0.0377
86 60 2.010000 3.5634, 1.4962, 1.9664, 0.9963, 0.0755, 0.0201, 0.0357
86 61 2.040000 3.5563, 1.4878, 1.9624, 0.9970, 0.0665, 0.0185, 0.0345
86 62 2.070000 3.5496, 1.4782, 1.9591, 0.9968, 0.0712, 0.0168, 0.0329
86 63 2.110000 3.5412, 1.4633, 1.9559, 0.9972, 0.0663, 0.0145, 0.0312
86 64 2.140000 3.5353, 1.4507, 1.9543, 0.9980, 0.0549, 0.0128, 0.0301
86 65 2.170000 3.5296, 1.4370, 1.9534, 0.9979, 0.0572, 0.0112, 0.0288
86 66 2.210000 3.5225, 1.4172, 1.9534, 0.9983, 0.0507, 0.0094, 0.0273
86 67 2.240000 3.5174, 1.4013, 1.9544, 0.9989, 0.0382, 0.0083, 0.0264
86 68 2.270000 3.5125, 1.3845, 1.9562, 0.9989, 0.0400, 0.0076, 0.0253
86 69 2.310000 3.5062, 1.3611, 1.9603, 0.9992, 0.0321, 0.0069, 0.0241
86 70 2.340000 3.5016, 1.3428, 1.9646, 0.9995, 0.0184, 0.0070, 0.0233
86 71 2.370000 3.4972, 1.3242, 1.9700, 0.9995, 0.0198, 0.0071, 0.0225
