Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
33.76670124999997,1621.122399999999,,,,-0.057421875,0.00322265625,-0.96494140625,0.02416615816882926,0.15398847837591237,15.858696394422598,9.092441420887564,2962.5218723447997,0,144.18202435906647,71.63965661215161,49.66813805256017,0.00215198100066454,0.0010684756549858524,0.74765625,,
34.26625549999987,1671.0801500000002,,,,-0.06923828125,-0.04775390625,-0.941015625,0.02688749226709459,0.17297964856410047,15.76063684017626,10.623018396277843,3140.7548955590396,0,167.4124851862574,84.4937836329028,50.45295003797881,0.002049203843219989,0.00103355138744883,0.805859375,,
34.76485750000011,1720.9188000000013,,,,-0.04111328125,0.00498046875,-0.9818359375,0.030460921858268413,0.1934766097771778,15.650074278690246,12.372533535864273,3334.59116228616,0,193.61284698600693,101.64141588739705,52.46565653882847,0.0019064559920291056,0.00099969385716183,0.93720703125,,
35.26641150000002,1771.0863499999982,,,,-0.17099609375,-0.2224609375,-1.0400390625,0.034332838406486,0.21901807964634695,15.512883823375441,14.590929143602455,3497.74454076312,0,226.30916048089944,120.1506246722148,53.100371062163596,0.0018252491677504766,0.0009685415519887226,1.25009765625,,
35.766040500000074,1821.0499500000035,,,,-0.20986328125,-0.18798828125,-1.0138671875,0.03809605968714776,0.24135772290470997,15.340525802891046,17.400932300518257,3680.68995295776,0,266.90358667643517,140.2719708417094,52.55545440493093,0.0017219133333414179,0.0009048040738002692,1.771875,,
36.265295000000066,1870.9702250000032,,,,0.0125,0.2234375,-0.97607421875,0.04173180343358417,0.2647890523071693,15.19178471007803,19.56458180247665,3837.66486588264,0,297.20431636739517,160.1872770901869,53.887501692600566,0.0016534469039119822,0.000890887670516804,1.7421875,,
36.765589499999955,1920.9827249999987,,,,0.10341796875,0.14560546875,-0.97685546875,0.04354778220063058,0.287650162762779,15.055850987349046,21.36893103722594,3992.75482321536,0,321.700129905759,173.89423605622983,54.061169898609215,0.0016541962836518066,0.0008942566166766825,1.68916015625,,
37.26782675000001,1971.2216000000058,,,,-0.1490234375,-0.03779296875,-1.0046875,0.046256194432984024,0.30988624860817343,14.908260544519447,23.392320426795926,4101.2444895196795,0,348.7309235510196,189.70507786278932,54.39701541474934,0.0016333996312166733,0.0008885241474988655,2.0265625,,
37.76615400000009,1999.8786000000018,,,,-0.06298828125,-0.0193359375,-0.983203125,0.04703454214865042,0.3174741108231631,14.842525154523099,23.526257740725093,4027.9406609356797,0,349.1897654713906,189.45217603640688,54.25671142465792,0.0016775937404678407,0.0009091780352466635,2.3365234375,,
38.26528149999994,2000,,,,-0.02451171875,0.12734375,-1.02060546875,0.04718687480063925,0.31453204250217537,14.79926916684244,23.356617344151623,4054.85363800152,0,345.6613710256291,191.3346533815145,55.353371887475966,0.0016438801243034162,0.0009099409057688529,2.94853515625,,
38.76491000000016,1981.3319749999937,,,,-0.01220703125,0.0712890625,-0.96708984375,0.04681154172118278,0.3109298291625343,14.764235633740558,23.18951667209039,4036.1088018350397,0,342.375862035931,188.93467568572018,55.18341834930376,0.001645701174270289,0.0009081538531561916,3.12431640625,,
