8,0
2590.98224,2.3362515
2750.9944,2.6968671
2949.01992,3.0355083
3154.37584,3.452139
3309.6756,3.8702412
3503.72176,4.3928199
3592.4196,4.5917667
3753.89784,5.036454
3907.41736,5.3674434
4013.81288,5.776128
4250.37536,6.6102723
