timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
329285555,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.024096634,0.06079147,-0.11309552,0.030135479,0.10554518,2.8527606,0.0,0.0,0.0,0.0009806596,0.0034346192,-0.31909472
329488504,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.011727101,0.06584771,-0.10860556,0.08138047,0.16170087,2.7539148,0.0,0.0,0.0,0.002685798,0.00533661,-0.32363048
329590165,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0063751917,0.07053089,-0.1081602,0.07335131,0.18804035,2.8028674,0.0,0.0,0.0,0.002404062,0.0061629536,-0.32138416
329666095,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0034459038,0.075398706,-0.107483506,0.07366213,0.20446132,2.9417412,0.0,0.0,0.0,0.0023664122,0.006568365,-0.31501165
329787868,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0008720951,0.08329755,-0.107189596,0.06487528,0.16550875,2.884227,0.0,0.0,0.0,0.0021014565,0.005361201,-0.3176508
329889380,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0008416269,0.08874342,-0.10571134,0.017285803,0.16268952,2.8633099,0.0,0.0,0.0,0.0005615693,0.005285346,-0.31861064
329990845,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0033552563,0.09156336,-0.10449636,-0.008833591,0.15346144,2.7768445,0.0,0.0,0.0,-0.00029059552,0.0050483667,-0.32257828
330092407,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.008872816,0.09201571,-0.10383737,-0.04739123,0.15596434,2.7895646,0.0,0.0,0.0,-0.0015563273,0.005121867,-0.3219946
330173622,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.015397543,0.090122074,-0.10313398,-0.047088094,0.07824175,2.7827115,0.0,0.0,0.0,-0.0015472536,0.0025709223,-0.32230908
330285139,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.025664456,0.082121566,-0.10266799,-0.07232418,0.026355218,2.8239064,0.0,0.0,0.0,-0.0023634883,0.0008612646,-0.32041875
330386619,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.03564807,0.07059355,-0.101924,-0.08480858,-0.016569143,2.7392817,0.0,0.0,0.0,-0.0028039715,-0.00054781494,-0.32430196
330574567,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.053900845,0.044095166,-0.10105002,-0.10706108,-0.0603951,2.8827944,0.0,0.0,0.0,-0.0034688278,-0.0019568286,-0.31771654
330685984,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0629264,0.027376922,-0.10007411,-0.12525316,-0.08792663,2.900678,0.0,0.0,0.0,-0.0040470595,-0.0028410007,-0.31689593
330787471,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.070141666,0.0126222335,-0.10074991,-0.120946735,-0.09664345,2.8120341,0.0,0.0,0.0,-0.0039582397,-0.003162863,-0.32096353
330888950,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.07459097,-0.00034254044,-0.1006909,-0.12686782,-0.09111507,2.9215298,0.0,0.0,0.0,-0.0040866095,-0.0029349579,-0.3159391
330990531,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.07681072,-0.011362955,-0.1002835,-0.10765856,-0.12036964,2.7678206,0.0,0.0,0.0,-0.0035455858,-0.003964208,-0.32299238
331071768,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.07714902,-0.018411962,-0.10048628,-0.109113134,-0.10744144,2.8920712,0.0,0.0,0.0,-0.0035311554,-0.0034770558,-0.31729084
331173111,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0759109,-0.025078695,-0.10061377,-0.084333055,-0.09326734,2.7625659,0.0,0.0,0.0,-0.0027787075,-0.003073085,-0.3232335
331370981,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.06802245,-0.029416831,-0.10259944,-0.058761004,-0.079054095,2.8878336,0.0,0.0,0.0,-0.0019032083,-0.0025604807,-0.3174853
331472672,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0619969,-0.028494045,-0.10359877,-0.06368307,-0.06712664,2.8339896,0.0,0.0,0.0,-0.002078111,-0.0021904819,-0.31995606
331573937,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.055584814,-0.025987104,-0.104022324,-0.074602336,-0.0571391,2.8135386,0.0,0.0,0.0,-0.0024408451,-0.0018694816,-0.3208945
331685584,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.048327684,-0.022729605,-0.10581982,-0.06806242,-0.008176316,2.7861848,0.0,0.0,0.0,-0.0022361525,-0.00026862824,-0.3221497
331771844,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.043121736,-0.019072514,-0.1071676,-0.06033006,-0.04344201,2.8969908,0.0,0.0,0.0,-0.0019504213,-0.0014044445,-0.31706512
332086411,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.030284213,-0.0056479946,-0.11428332,-0.051721156,0.006491434,2.6585596,0.0,0.0,0.0,-0.001729903,0.00021711717,-0.32800606
332187888,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.027751617,-0.0012797043,-0.11567086,-0.055254266,0.017564552,2.7327733,0.0,0.0,0.0,-0.0018282689,0.00058118085,-0.3246006
332289635,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.026179597,0.0023387172,-0.11630857,-0.06415449,0.007831188,2.7509356,0.0,0.0,0.0,-0.0021199696,0.0002587797,-0.3237672
332390846,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.025403928,0.0048724087,-0.117117584,-0.08717963,-0.002772619,2.731701,0.0,0.0,0.0,-0.0028891785,-9.188604e-05,-0.3246498
