timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
319154840,319154539,-0.38006333,-2.47503,-1.3602438
319158680,319158346,0.9322316,-1.5228454,-0.70817024
319163713,319163414,0.2144218,1.928237,0.948934
319165018,319164683,-0.23295237,2.3969405,1.0139251
319168832,319168495,-0.86042947,1.4722557,0.741541
319175136,319174831,0.56171614,-2.0520997,-0.65467584
319178946,319178636,0.7216679,-0.8716535,-0.60822254
319184008,319183711,-0.49655324,1.4192518,0.4708128
319186564,319186247,-1.2506618,1.5439825,0.29436263
319190421,319190075,-0.5503616,-0.16767971,0.5732207
319195433,319195130,1.392082,-1.4084622,-0.25956696
319196746,319196404,1.4197385,-1.1674813,-0.46065885
319200850,319200513,0.42059582,0.38143355,-0.7309529
319204518,319204213,-1.3794907,0.7129334,-0.63892066
319207013,319206698,-1.7680743,0.5762183,0.2012466
319210839,319210511,-0.40442386,0.36030346,1.6662865
319215777,319215476,1.8424892,-0.7398187,0.3272103
319228416,319228112,-1.4685231,0.6660636,1.5131686
319232221,319231921,0.86350596,0.799968,2.2533457
319236024,319235726,1.8484899,0.15439385,0.18504386
319238637,319238280,1.0550152,-0.6056411,-1.8215603
319242417,319242079,-1.0126083,-1.0221008,-2.5050194
319246186,319245876,-1.5673811,0.12871407,0.33082718
319248747,319248413,-1.047938,0.9261668,2.1909559
319252552,319252224,1.0405058,0.71198624,2.9168274
319256335,319256027,1.7966045,-0.37894544,-0.28411162
319260183,319259837,0.47675344,-1.0171701,-3.0331457
319262670,319262369,-0.6286022,-0.8777713,-3.0619237
319266522,319266180,-1.3130009,0.20285577,0.5741927
319270299,319269982,-0.5255093,0.975001,3.389097
319276621,319276322,0.7491821,-0.23526983,-0.99787796
319280435,319280134,0.6342133,-1.0547434,-3.3739893
319285696,319285400,-0.2577386,0.43940443,-0.16395618
319288311,319287948,-0.62271,1.0054364,1.9184891
319290776,319290442,-0.67064923,0.7494364,2.953465
319296960,319296649,0.45303163,-0.9899745,-0.93864053
319298287,319297926,0.78269094,-0.9851291,-1.9022665
319302026,319301695,0.6989021,-0.00934965,-2.8243668
319305801,319305501,-0.07400196,1.1352683,0.13125184
319319805,319319463,1.2859118,0.12068042,-2.156212
319322358,319322000,1.5050278,1.2892425,-1.723444
319327371,319327068,-0.32953787,0.9553657,0.84752524
319329946,319329615,-1.2607924,-0.41513407,1.2804737
319333708,319333409,-1.4128997,-1.8000779,0.90232813
319337523,319337223,0.23407227,-0.94931936,-0.63258857
319341347,319341025,1.6702111,1.3302875,-0.86747515
319343864,319343562,1.5583477,2.3086584,-0.46588522
319347663,319347364,-0.27402043,0.76355827,0.30219778
319350220,319349905,-1.4563811,-1.406709,0.74186957
319354070,319353713,-0.9203764,-2.6392114,0.5021715
319357811,319357515,0.5167035,-0.34412277,-0.34477893
319361666,319361335,1.4088672,2.516126,-0.58973414
319364459,319364116,1.1316776,2.5782547,-0.42962548
319386995,319386696,-0.00606371,0.7113942,0.060522407
319389590,319389239,-0.46689522,-1.5191412,-0.04465329
319393399,319393044,-0.34772784,-2.5513372,-0.21717204
319398411,319398111,0.3378261,1.0134165,-0.22595093
319399698,319399381,0.45004913,1.7860277,-0.20353311
319403500,319403195,0.3457808,2.1198823,0.40613028
319407299,319406992,-0.007849659,-0.35019866,0.39203852
319409827,319409530,-0.43263757,-1.7923394,0.23860577
319413628,319413333,-0.3559861,-1.918703,-0.42959735
319418712,319418409,-0.020521728,1.1054405,0.034493316
319421252,319420948,-0.027528105,1.9686618,-0.095451176
319423851,319423493,-0.009310768,1.6356908,0.037861682
319431404,319431101,0.44955468,-1.7355367,0.12760623
