timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
320765804,0.686395,-0.0033980904,0.0024185623,0.727217,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
320770862,0.68639237,-0.0033999493,0.0024234694,0.72721946,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
320775847,0.68639416,-0.0033929532,0.0024204957,0.7272178,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
320780922,0.68640405,-0.0033899678,0.0024143723,0.72720855,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
320785994,0.6864044,-0.0034033193,0.00241589,0.7272081,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
320791085,0.6863911,-0.0034119054,0.002422672,0.72722054,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321811072,0.6864542,-0.0033489384,0.0023156228,0.7271617,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321816130,0.68646383,-0.0033645658,0.002332356,0.72715247,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321821438,0.68648094,-0.0033654543,0.0023172556,0.7271363,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321826466,0.6864678,-0.0033418979,0.0023090513,0.72714883,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321831449,0.6864571,-0.003340185,0.0023170635,0.72715896,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321836426,0.6864753,-0.0033616023,0.0023282208,0.72714174,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321841509,0.6864754,-0.0033621192,0.002326804,0.7271416,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321846595,0.68645686,-0.0033412236,0.002320448,0.72715914,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321851665,0.68646306,-0.0033495645,0.0023142828,0.72715336,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321856717,0.6864794,-0.003369489,0.0023199988,0.72713774,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321861801,0.68646747,-0.0033647725,0.0023275318,0.727149,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321866875,0.6864563,-0.0033506004,0.0023180002,0.7271597,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321871960,0.6864727,-0.0033555373,0.002302576,0.72714424,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321877024,0.6864722,-0.0033698496,0.0023162921,0.72714466,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321882095,0.6864546,-0.0033683036,0.002331116,0.7271612,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321887165,0.68645847,-0.003355312,0.00231233,0.7271577,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321892259,0.6864782,-0.003357423,0.00229427,0.72713906,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321897339,0.68646574,-0.0033740867,0.002310992,0.7271507,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321902626,0.6864432,-0.0033678496,0.0023291414,0.72717196,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321907652,0.6864603,-0.003353324,0.0023096325,0.72715586,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321912610,0.68648154,-0.003356532,0.002303962,0.72713584,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321917607,0.6864582,-0.0033698583,0.002325689,0.7271578,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321922694,0.6864415,-0.0033677486,0.0023280266,0.7271735,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321927774,0.6864665,-0.0033528951,0.0023037733,0.7271501,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321932843,0.68647575,-0.0033514912,0.0023040206,0.7271413,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321937910,0.686449,-0.0033712105,0.0023192705,0.72716653,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
321942984,0.6864478,-0.003368041,0.0023123329,0.72716767,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322075053,0.6865182,-0.003359726,0.0023098555,0.7271012,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322080084,0.6864704,-0.0033462492,0.0022948887,0.72714645,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322085079,0.6864986,-0.0033490334,0.0022736695,0.72712,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322090153,0.6865081,-0.0033849631,0.0022635802,0.7271108,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322095224,0.6864735,-0.0033492637,0.0022942089,0.7271436,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322100304,0.6865076,-0.003369656,0.0022703253,0.7271114,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322105371,0.6865366,-0.003351482,0.002266656,0.72708404,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322110482,0.68648136,-0.0033833494,0.0022772106,0.727136,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322115526,0.68646747,-0.0033649842,0.002301945,0.7271492,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322120602,0.6865343,-0.003330093,0.0022845864,0.7270863,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322125681,0.6864965,-0.0033329295,0.0022874756,0.72712195,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322146184,0.6864698,-0.0033116005,0.0022924198,0.7271473,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322151311,0.6864942,-0.0033331085,0.0022796944,0.72712415,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322156217,0.68648,-0.003329373,0.0022966496,0.72713757,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322161243,0.68647116,-0.0033108413,0.0022976159,0.72714597,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322166257,0.68649095,-0.0033188432,0.0022764371,0.7271273,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322171340,0.68646914,-0.0033330359,0.0023116386,0.7271477,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322288057,0.6865033,-0.0033481868,0.0022611646,0.72711545,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322293135,0.6864919,-0.0033119256,0.0023094888,0.72712624,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322298204,0.6864953,-0.0033343998,0.0023076527,0.7271229,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322303316,0.6865143,-0.0033120594,0.002312917,0.72710514,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322308355,0.68647844,-0.0033025085,0.0023015973,0.7271391,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322313666,0.6865054,-0.0033254775,0.0023309076,0.7271135,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322318667,0.68651783,-0.0033338072,0.0023327894,0.7271016,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322323671,0.6865097,-0.003282109,0.0023729897,0.7271094,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322328664,0.6865034,-0.003293488,0.002358771,0.72711533,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322333727,0.6865296,-0.003274474,0.0023868168,0.7270906,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322338805,0.6865347,-0.0031901654,0.0024150037,0.72708607,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322343880,0.6865059,-0.003344682,0.002316964,0.7271129,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322374328,0.68650615,-0.0036071807,0.0023088066,0.72711146,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322379401,0.686512,-0.003575877,0.0023238251,0.72710603,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322384475,0.68652815,-0.0035921081,0.0023444833,0.7270906,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322389550,0.6864995,-0.0036543757,0.0023598066,0.7271173,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322526554,0.69113195,-0.0030921006,0.004268503,0.7227094,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322531650,0.6915316,-0.00309633,0.0040578535,0.7223282,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322536701,0.6919443,-0.0031537584,0.0039184657,0.72193336,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322541785,0.6923729,-0.003183414,0.0035566876,0.72152406,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322546858,0.692794,-0.0031224894,0.0034067587,0.7211208,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322551934,0.69316816,-0.0030148814,0.0031437702,0.7207628,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322557273,0.69358295,-0.0027058513,0.0030942955,0.72036505,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322562274,0.69402796,-0.0027998148,0.0027618494,0.7199374,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322567231,0.694411,-0.0027577474,0.0025548746,0.7195688,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322572274,0.6948485,-0.0027970662,0.0022643195,0.7191472,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322577297,0.6952409,-0.0027601481,0.0019762672,0.7187688,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322582381,0.69570065,-0.0025911147,0.0016219295,0.7183253,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322587455,0.6961395,-0.0023187394,0.0012599658,0.71790177,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322592523,0.6965171,-0.0019343086,0.0009122915,0.71753705,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322597606,0.69692385,-0.0014603554,0.0006342671,0.7171434,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322602674,0.69733596,-0.0012124468,0.00022629777,0.7167434,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322607744,0.6977418,-0.0010816166,-0.000111890375,0.7163485,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322612849,0.6981396,-0.0011961681,-0.00047794427,0.71596056,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322617902,0.6985356,-0.0010438743,-0.0005695457,0.71557426,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322678789,0.7028986,0.0023685808,-0.001245723,0.71128505,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322683864,0.70322436,0.0021808108,-0.0015884644,0.7109629,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322688947,0.703537,0.00195155,-0.0018109422,0.71065366,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322694014,0.7038058,0.0017273388,-0.0019722895,0.71038765,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322699098,0.7041066,0.0015870676,-0.0020041778,0.7100897,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322704163,0.7043808,0.0014825525,-0.0020590667,0.7098178,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322709236,0.70464486,0.0013516163,-0.002088386,0.7095559,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322714318,0.70491236,0.0012231016,-0.0021644947,0.70929015,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322719637,0.7051644,0.0012435379,-0.0021401835,0.7090396,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322724680,0.7054026,0.0012290829,-0.0022780057,0.7088022,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322744756,0.7062327,0.001289275,-0.0021019632,0.70797545,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322749844,0.706458,0.0012447158,-0.0020083874,0.7077511,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322754907,0.70665866,0.0012211463,-0.0019470172,0.70755094,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322759987,0.7068341,0.001279092,-0.0017727615,0.7073761,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322765056,0.7070033,0.0012921399,-0.0016338382,0.70720726,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322770138,0.7071836,0.001341411,-0.0014205017,0.70702726,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322775212,0.7073487,0.0013676195,-0.0013200569,0.7068622,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322780286,0.7075118,0.0013432903,-0.0011542963,0.7066994,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322785360,0.7076693,0.0012670512,-0.00094294886,0.7065421,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322790428,0.7078735,0.0010693496,-0.0008705282,0.70633787,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322876697,0.71017194,-0.00067017955,-0.00068555505,0.7040277,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322881773,0.7102985,-0.0006864849,-0.00075179193,0.7039,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322887101,0.710442,-0.00062115665,-0.0006784724,0.70375526,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322892055,0.71053874,-0.00053080654,-0.00065597286,0.7036576,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322897082,0.71067095,-0.0005292794,-0.000777867,0.70352393,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322902097,0.7107714,-0.00044146413,-0.0008290852,0.70342255,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
322907142,0.7108505,-0.00033552552,-0.00085261295,0.70334256,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323018785,0.71224546,-0.0004082984,-0.0013381257,0.7019291,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323023854,0.7122637,-0.00053321803,-0.001358493,0.70191056,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323028936,0.71230876,-0.0006146147,-0.0013679622,0.7018647,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323034008,0.71232533,-0.0006640791,-0.0014001491,0.7018478,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323039074,0.7123529,-0.00064544316,-0.0013995945,0.70181984,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323044157,0.7123719,-0.0005998989,-0.0013987694,0.7018005,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323049493,0.71239156,-0.0005854177,-0.0014294458,0.7017805,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323054486,0.71241105,-0.00049996946,-0.0013566049,0.70176095,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323059492,0.71241033,-0.00047423693,-0.0012549149,0.7017619,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323064453,0.7124358,-0.00044713955,-0.0011817171,0.7017362,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323125340,0.71270645,-0.00074684416,-0.00020029389,0.701462,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323130633,0.7126934,-0.0006116058,-0.0002740629,0.70147544,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323135674,0.71268004,-0.00048201033,-0.00041193623,0.70148903,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323140721,0.7126597,-0.00028193742,-0.0005235243,0.7015098,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323145664,0.7126374,-6.4939222e-06,-0.00059507904,0.7015323,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323150736,0.71262354,0.00016885235,-0.00076253875,0.7015463,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323155791,0.7126143,0.0004751671,-0.0008112893,0.7015555,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323160890,0.7126003,0.0006984678,-0.00090188335,0.70156944,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323165940,0.71259534,0.0008545843,-0.0011343013,0.70157397,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323171021,0.71256095,0.0010867398,-0.0013101425,0.7016082,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323176106,0.71257794,0.0012320159,-0.0016008401,0.7015901,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323247147,0.7120456,0.004112787,-0.0039460515,0.7021101,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323252208,0.711991,0.0042014956,-0.0038007512,0.70216584,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323257293,0.7119822,0.0040983306,-0.0039035599,0.7021748,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323262354,0.7119345,0.0039899936,-0.0038531665,0.7022241,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323267438,0.7119191,0.0038529376,-0.0038627759,0.7022404,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323272503,0.7118616,0.0036985776,-0.003762449,0.7023001,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323277577,0.71184415,0.0034810456,-0.0037907166,0.7023187,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323282689,0.7117925,0.003352868,-0.0036644787,0.70237225,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323287748,0.711735,0.0032983562,-0.0035885822,0.7024312,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323379239,0.7108617,0.0029975527,-0.0029236083,0.70331943,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323384269,0.7108004,0.0031034844,-0.0030159203,0.7033805,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323389295,0.7107628,0.0031625568,-0.0032184697,0.70341736,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323394288,0.71070856,0.0033375006,-0.0032608726,0.70347124,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323399373,0.71066624,0.0034322902,-0.0034957852,0.7035123,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323404455,0.7106073,0.003624153,-0.003591453,0.7035704,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323409515,0.71057284,0.0038850456,-0.003633681,0.70360357,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323414595,0.7105229,0.0039881254,-0.0038431706,0.7036523,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323516092,0.7096655,0.006612417,-0.0062108794,0.7044804,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323521159,0.70961106,0.0067435433,-0.0062833675,0.7045334,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323526223,0.7095938,0.0067496393,-0.006419214,0.7045495,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323531306,0.7095419,0.0069292337,-0.006501323,0.70459926,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323536376,0.7095095,0.007000099,-0.0066864216,0.7046295,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323541641,0.70944905,0.0071705393,-0.0067808386,0.7046877,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323546633,0.7094222,0.007377775,-0.006870086,0.70471174,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323551686,0.70938545,0.007477745,-0.0070694718,0.70474577,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323556675,0.70931894,0.007690632,-0.007234995,0.70480865,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323561747,0.7092662,0.007868647,-0.007362856,0.7048585,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323597291,0.7091002,0.008372933,-0.007695775,0.7050161,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323602348,0.7090709,0.008242107,-0.0077558127,0.7050464,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323607416,0.7090653,0.008151408,-0.0077969343,0.7050527,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323612491,0.7090679,0.008030845,-0.0078895725,0.7050504,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323617597,0.70901746,0.008057038,-0.007814725,0.70510167,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323622846,0.7089998,0.008036954,-0.00781487,0.70511955,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323627840,0.7089701,0.007996293,-0.007837147,0.70514965,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323632880,0.70894223,0.008019593,-0.007841028,0.70517737,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323637863,0.70893043,0.00793931,-0.007879948,0.7051897,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323642940,0.7088785,0.007973796,-0.007802779,0.7052424,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323729200,0.7085442,0.0057750265,-0.0055560917,0.705621,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323734290,0.70852196,0.0056720916,-0.005367801,0.7056456,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323739349,0.708509,0.005529503,-0.0051669725,0.7056612,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323744436,0.70848525,0.0054731583,-0.004854963,0.70568776,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323749510,0.7084987,0.005303796,-0.0046493905,0.70567685,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323754581,0.7085121,0.0051608915,-0.0043659313,0.7056663,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323759655,0.7085167,0.004957646,-0.004167248,0.70566434,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323764739,0.70852226,0.004681454,-0.0040145763,0.70566154,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323769806,0.70849675,0.004481626,-0.0037723633,0.7056898,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323774872,0.7084973,0.0041547236,-0.0036285704,0.705692,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323779953,0.708483,0.0038782128,-0.0034238447,0.705709,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323785296,0.7084871,0.0036878013,-0.003215298,0.7057069,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323825630,0.7083669,0.0030745757,-0.002244073,0.70583427,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323830694,0.7083561,0.0029517063,-0.0021858173,0.70584583,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323835769,0.7083649,0.002890211,-0.002035254,0.70583767,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323840837,0.7083486,0.002865611,-0.0018280732,0.70585465,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323845921,0.708354,0.0027457138,-0.0017097705,0.70585,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323850995,0.70835644,0.002637828,-0.0015707373,0.70584834,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323856064,0.70836097,0.002488713,-0.0014861365,0.70584446,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323861185,0.70838356,0.0022865993,-0.0013798109,0.7058227,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323866479,0.70838875,0.002071672,-0.0012815461,0.70581836,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323932181,0.7083743,0.0012476026,0.0002996759,0.7058359,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323937260,0.7083941,0.001045577,0.0004039802,0.70581627,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323942336,0.7084097,0.00088755606,0.00057802384,0.7058007,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323947630,0.70842767,0.0006178349,0.0006714758,0.70578283,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323952676,0.7084246,0.00045931307,0.00079819065,0.7057859,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323957650,0.70843,0.00034175703,0.00091805094,0.70578045,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323962658,0.7084429,0.00013590977,0.000936593,0.7057676,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323967702,0.7084378,5.329024e-05,0.0010002698,0.70577264,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323972791,0.7084399,1.3391802e-05,0.0010489504,0.70577043,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
323977856,0.7084497,-3.1210788e-05,0.0011092663,0.7057605,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324023519,0.7084143,-0.00017356254,0.0018849219,0.70579433,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324028857,0.7084295,-0.00029351728,0.0020431585,0.7057786,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324033849,0.70844144,-0.00040685915,0.0021977555,0.70576614,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324038891,0.70846766,-0.0005615283,0.0023210512,0.7057394,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324043927,0.7084816,-0.0007785101,0.0023932515,0.70572484,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324048892,0.70847803,-0.00091276545,0.0025424748,0.70572776,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324053965,0.7085002,-0.0011563074,0.002603697,0.70570487,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324059040,0.70850337,-0.0013199385,0.0027266606,0.70570093,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324064114,0.7085188,-0.0013870903,0.0028719357,0.70568484,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324069189,0.7085043,-0.001581261,0.0028617294,0.70569897,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324074270,0.7085154,-0.0016327458,0.0029505887,0.7056874,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324216345,0.70858514,-0.0029939313,0.0036931026,0.7056094,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324221420,0.70857346,-0.0029954268,0.0036700221,0.70562124,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
324226500,0.7085611,-0.0028120491,0.0037568172,0.70563394,0.9818129,4.5758765e-11,-3.2950273e-10,-0.1898514,3
