timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
317889283,0.0,0.0,1.6285019,0.0,0.6864133,0.0,0.0,0.72721165,0.0,0.0,-0.0,0,0,0,0,0
317894447,0.0,0.0,1.6286207,0.0,0.6863701,0.0,0.0,0.7272524,0.0,0.0,-0.0,0,0,0,0,0
318011029,0.0,0.0,1.6286452,0.0,0.6863612,0.0,0.0,0.72726077,0.0,0.0,-0.0,0,0,0,0,0
318016192,0.0,0.0,1.6286354,0.0,0.68636477,0.0,0.0,0.7272575,0.0,0.0,-0.0,0,0,0,0,0
318021303,0.0,0.0,1.6286627,0.0,0.6863548,0.0,0.0,0.72726685,0.0,0.0,-0.0,0,0,0,0,0
318026398,0.0,0.0,1.6286712,0.0,0.6863518,0.0,0.0,0.72726977,0.0,0.0,-0.0,0,0,0,0,0
318031429,0.0,0.0,1.6286569,0.0,0.68635696,0.0,0.0,0.7272649,0.0,0.0,-0.0,0,0,0,0,0
318036418,0.0,0.0,1.6286507,0.0,0.6863592,0.0,0.0,0.72726274,0.0,0.0,-0.0,0,0,0,0,0
318041582,0.0,0.0,1.6286758,0.0,0.68635005,0.0,0.0,0.7272714,0.0,0.0,-0.0,0,0,0,0,0
318046552,0.0,0.0,1.6286762,0.0,0.6863499,0.0,0.0,0.72727144,0.0,0.0,-0.0,0,0,0,0,0
318051678,0.0,0.0,1.6286571,0.0,0.6863569,0.0,0.0,0.7272649,0.0,0.0,-0.0,0,0,0,0,0
318057046,0.0,0.0,1.6286595,0.0,0.686356,0.0,0.0,0.7272657,0.0,0.0,-0.0,0,0,0,0,0
318061869,0.0,0.0,1.6286803,0.0,0.68634844,0.0,0.0,0.72727287,0.0,0.0,-0.0,0,0,0,0,0
318066932,0.0,0.0,1.6286762,0.0,0.6863499,0.0,0.0,0.72727144,0.0,0.0,-0.0,0,0,0,0,0
318071890,0.0,0.0,1.6286684,0.0,0.6863527,0.0,0.0,0.7272688,0.0,0.0,-0.0,0,0,0,0,0
318076897,0.0,0.0,1.6286693,0.0,0.68635243,0.0,0.0,0.7272691,0.0,0.0,-0.0,0,0,0,0,0
318081988,0.0,0.0,1.6286975,0.0,0.6863422,0.0,0.0,0.72727877,0.0,0.0,-0.0,0,0,0,0,0
318087501,0.0,0.0,1.6286964,0.0,0.68634254,0.0,0.0,0.7272784,0.0,0.0,-0.0,0,0,0,0,0
318092426,0.0,0.0,1.6286607,0.0,0.6863556,0.0,0.0,0.72726613,0.0,0.0,-0.0,0,0,0,0,0
318097384,0.0,0.0,1.628667,0.0,0.68635327,0.0,0.0,0.7272683,0.0,0.0,-0.0,0,0,0,0,0
318102577,0.0,0.0,1.6287185,0.0,0.68633455,0.0,0.0,0.727286,0.0,0.0,-0.0,0,0,0,0,0
318107508,0.0,0.0,1.6287069,0.0,0.6863387,0.0,0.0,0.72728205,0.0,0.0,-0.0,0,0,0,0,0
318112680,0.0,0.0,1.6286702,0.0,0.6863521,0.0,0.0,0.7272694,0.0,0.0,-0.0,0,0,0,0,0
318117731,0.0,0.0,1.6286799,0.0,0.68634856,0.0,0.0,0.72727275,0.0,0.0,-0.0,0,0,0,0,0
318122831,0.0,0.0,1.6287249,0.0,0.6863322,0.0,0.0,0.7272882,0.0,0.0,-0.0,0,0,0,0,0
318128133,0.0,0.0,1.6287127,0.0,0.68633664,0.0,0.0,0.727284,0.0,0.0,-0.0,0,0,0,0,0
318132924,0.0,0.0,1.6286575,0.0,0.6863567,0.0,0.0,0.727265,0.0,0.0,-0.0,0,0,0,0,0
318138039,0.0,0.0,1.6286768,0.0,0.6863497,0.0,0.0,0.7272717,0.0,0.0,-0.0,0,0,0,0,0
318143115,0.0,0.0,1.6287335,0.0,0.68632907,0.0,0.0,0.7272911,0.0,0.0,-0.0,0,0,0,0,0
318148051,0.0,0.0,1.6287113,0.0,0.6863371,0.0,0.0,0.72728354,0.0,0.0,-0.0,0,0,0,0,0
318153066,0.0,0.0,1.6286678,0.0,0.68635297,0.0,0.0,0.7272686,0.0,0.0,-0.0,0,0,0,0,0
318158441,0.0,0.0,1.6286845,0.0,0.6863469,0.0,0.0,0.72727436,0.0,0.0,-0.0,0,0,0,0,0
318163159,0.0,0.0,1.628731,0.0,0.68632996,0.0,0.0,0.7272903,0.0,0.0,-0.0,0,0,0,0,0
318168375,0.0,0.0,1.6287209,0.0,0.68633366,0.0,0.0,0.7272868,0.0,0.0,-0.0,0,0,0,0,0
318173491,0.0,0.0,1.628668,0.0,0.6863529,0.0,0.0,0.72726864,0.0,0.0,-0.0,0,0,0,0,0
318178443,0.0,0.0,1.6286888,0.0,0.68634534,0.0,0.0,0.7272758,0.0,0.0,-0.0,0,0,0,0,0
318183613,0.0,0.0,1.6287462,0.0,0.6863245,0.0,0.0,0.72729546,0.0,0.0,-0.0,0,0,0,0,0
318188940,0.0,0.0,1.6287308,0.0,0.6863301,0.0,0.0,0.7272902,0.0,0.0,-0.0,0,0,0,0,0
318193768,0.0,0.0,1.6286834,0.0,0.6863473,0.0,0.0,0.727274,0.0,0.0,-0.0,0,0,0,0,0
318198797,0.0,0.0,1.6287035,0.0,0.68634,0.0,0.0,0.72728086,0.0,0.0,-0.0,0,0,0,0,0
318204033,0.0,0.0,1.6287534,0.0,0.68632185,0.0,0.0,0.72729796,0.0,0.0,-0.0,0,0,0,0,0
318208945,0.0,0.0,1.628742,0.0,0.686326,0.0,0.0,0.727294,0.0,0.0,-0.0,0,0,0,0,0
318214020,0.0,0.0,1.6286922,0.0,0.68634415,0.0,0.0,0.7272769,0.0,0.0,-0.0,0,0,0,0,0
318219581,0.0,0.0,1.6287,0.0,0.6863413,0.0,0.0,0.7272796,0.0,0.0,-0.0,0,0,0,0,0
318224314,0.0,0.0,1.6287459,0.0,0.6863246,0.0,0.0,0.72729534,0.0,0.0,-0.0,0,0,0,0,0
318229300,0.0,0.0,1.6287512,0.0,0.6863227,0.0,0.0,0.7272972,0.0,0.0,-0.0,0,0,0,0,0
318234289,0.0,0.0,1.6287124,0.0,0.68633676,0.0,0.0,0.7272839,0.0,0.0,-0.0,0,0,0,0,0
318239295,0.0,0.0,1.6287109,0.0,0.68633735,0.0,0.0,0.72728336,0.0,0.0,-0.0,0,0,0,0,0
318245115,0.0,0.0,1.6287482,0.0,0.68632376,0.0,0.0,0.7272962,0.0,0.0,-0.0,0,0,0,0,0
318249469,0.0,0.0,1.6287632,0.0,0.6863183,0.0,0.0,0.72730136,0.0,0.0,-0.0,0,0,0,0,0
318254608,0.0,0.0,1.6287153,0.0,0.6863357,0.0,0.0,0.72728485,0.0,0.0,-0.0,0,0,0,0,0
318260048,0.0,0.0,1.6287156,0.0,0.68633556,0.0,0.0,0.727285,0.0,0.0,-0.0,0,0,0,0,0
318264838,0.0,0.0,1.6287715,0.0,0.68631524,0.0,0.0,0.72730416,0.0,0.0,-0.0,0,0,0,0,0
318269930,0.0,0.0,1.6287619,0.0,0.68631876,0.0,0.0,0.7273009,0.0,0.0,-0.0,0,0,0,0,0
318274967,0.0,0.0,1.6287158,0.0,0.68633556,0.0,0.0,0.727285,0.0,0.0,-0.0,0,0,0,0,0
318280038,0.0,0.0,1.6287252,0.0,0.6863321,0.0,0.0,0.72728825,0.0,0.0,-0.0,0,0,0,0,0
318285156,0.0,0.0,1.6287596,0.0,0.6863196,0.0,0.0,0.7273001,0.0,0.0,-0.0,0,0,0,0,0
318290453,0.0,0.0,1.6287473,0.0,0.68632406,0.0,0.0,0.7272959,0.0,0.0,-0.0,0,0,0,0,0
318295229,0.0,0.0,1.628719,0.0,0.6863344,0.0,0.0,0.72728616,0.0,0.0,-0.0,0,0,0,0,0
318300636,0.0,0.0,1.6287299,0.0,0.6863304,0.0,0.0,0.7272899,0.0,0.0,-0.0,0,0,0,0,0
318305450,0.0,0.0,1.6287581,0.0,0.6863201,0.0,0.0,0.7272996,0.0,0.0,-0.0,0,0,0,0,0
318310552,0.0,0.0,1.6287446,0.0,0.6863251,0.0,0.0,0.7272949,0.0,0.0,-0.0,0,0,0,0,0
318315481,0.0,0.0,1.6287402,0.0,0.6863266,0.0,0.0,0.7272934,0.0,0.0,-0.0,0,0,0,0,0
318320598,0.0,0.0,1.6287639,0.0,0.68631804,0.0,0.0,0.72730154,0.0,0.0,-0.0,0,0,0,0,0
318326037,0.0,0.0,1.628766,0.0,0.68631727,0.0,0.0,0.72730225,0.0,0.0,-0.0,0,0,0,0,0
318330667,0.0,0.0,1.6287438,0.0,0.6863254,0.0,0.0,0.7272947,0.0,0.0,-0.0,0,0,0,0,0
318335832,0.0,0.0,1.6287563,0.0,0.6863208,0.0,0.0,0.7272989,0.0,0.0,-0.0,0,0,0,0,0
318340872,0.0,0.0,1.6287805,0.0,0.686312,0.0,0.0,0.72730726,0.0,0.0,-0.0,0,0,0,0,0
318346057,0.0,0.0,1.6287613,0.0,0.686319,0.0,0.0,0.7273007,0.0,0.0,-0.0,0,0,0,0,0
318351073,0.0,0.0,1.6287302,0.0,0.6863303,0.0,0.0,0.72729003,0.0,0.0,-0.0,0,0,0,0,0
318356325,0.0,0.0,1.6287547,0.0,0.6863214,0.0,0.0,0.72729844,0.0,0.0,-0.0,0,0,0,0,0
318361425,0.0,0.0,1.6287831,0.0,0.68631107,0.0,0.0,0.72730815,0.0,0.0,-0.0,0,0,0,0,0
318366449,0.0,0.0,1.6287438,0.0,0.6863254,0.0,0.0,0.7272947,0.0,0.0,-0.0,0,0,0,0,0
318371454,0.0,0.0,1.6287291,0.0,0.6863307,0.0,0.0,0.72728956,0.0,0.0,-0.0,0,0,0,0,0
318376414,0.0,0.0,1.6287835,0.0,0.6863109,0.0,0.0,0.7273083,0.0,0.0,-0.0,0,0,0,0,0
318381556,0.0,0.0,1.6287785,0.0,0.68631274,0.0,0.0,0.7273066,0.0,0.0,-0.0,0,0,0,0,0
318386655,0.0,0.0,1.6287314,0.0,0.68632984,0.0,0.0,0.7272904,0.0,0.0,-0.0,0,0,0,0,0
318392310,0.0,0.0,1.628728,0.0,0.6863311,0.0,0.0,0.72728926,0.0,0.0,-0.0,0,0,0,0,0
318396711,0.0,0.0,1.6287566,0.0,0.68632066,0.0,0.0,0.7272991,0.0,0.0,-0.0,0,0,0,0,0
318401737,0.0,0.0,1.6287589,0.0,0.6863198,0.0,0.0,0.72729987,0.0,0.0,-0.0,0,0,0,0,0
318427176,0.0,0.0,1.6287357,0.0,0.6863283,0.0,0.0,0.7272919,0.0,0.0,-0.0,0,0,0,0,0
318432385,0.0,0.0,1.6287231,0.0,0.6863328,0.0,0.0,0.7272876,0.0,0.0,-0.0,0,0,0,0,0
318437395,0.0,0.0,1.6287295,0.0,0.68633056,0.0,0.0,0.72728974,0.0,0.0,-0.0,0,0,0,0,0
318442529,0.0,0.0,1.6287671,0.0,0.68631685,0.0,0.0,0.7273027,0.0,0.0,-0.0,0,0,0,0,0
318447560,0.0,0.0,1.6287513,0.0,0.6863226,0.0,0.0,0.72729725,0.0,0.0,-0.0,0,0,0,0,0
318452731,0.0,0.0,1.6287212,0.0,0.68633354,0.0,0.0,0.72728693,0.0,0.0,-0.0,0,0,0,0,0
318458018,0.0,0.0,1.6287339,0.0,0.68632895,0.0,0.0,0.7272912,0.0,0.0,-0.0,0,0,0,0,0
318462778,0.0,0.0,1.6287726,0.0,0.6863149,0.0,0.0,0.7273045,0.0,0.0,-0.0,0,0,0,0,0
318468214,0.0,0.0,1.6287649,0.0,0.6863177,0.0,0.0,0.72730184,0.0,0.0,-0.0,0,0,0,0,0
318472942,0.0,0.0,1.6287228,0.0,0.686333,0.0,0.0,0.7272874,0.0,0.0,-0.0,0,0,0,0,0
318477843,0.0,0.0,1.6287359,0.0,0.68632823,0.0,0.0,0.727292,0.0,0.0,-0.0,0,0,0,0,0
318483183,0.0,0.0,1.6288,0.0,0.6863049,0.0,0.0,0.727314,0.0,0.0,-0.0,0,0,0,0,0
318487971,0.0,0.0,1.6287851,0.0,0.6863103,0.0,0.0,0.72730887,0.0,0.0,-0.0,0,0,0,0,0
318493062,0.0,0.0,1.6287094,0.0,0.6863378,0.0,0.0,0.7272829,0.0,0.0,-0.0,0,0,0,0,0
318498597,0.0,0.0,1.628735,0.0,0.6863286,0.0,0.0,0.72729164,0.0,0.0,-0.0,0,0,0,0,0
318503218,0.0,0.0,1.6288054,0.0,0.68630296,0.0,0.0,0.7273158,0.0,0.0,-0.0,0,0,0,0,0
318508384,0.0,0.0,1.6287639,0.0,0.68631804,0.0,0.0,0.72730154,0.0,0.0,-0.0,0,0,0,0,0
318513585,0.0,0.0,1.6286982,0.0,0.6863419,0.0,0.0,0.727279,0.0,0.0,-0.0,0,0,0,0,0
318518502,0.0,0.0,1.6287398,0.0,0.6863268,0.0,0.0,0.7272933,0.0,0.0,-0.0,0,0,0,0,0
318523907,0.0,0.0,1.6288054,0.0,0.68630296,0.0,0.0,0.7273158,0.0,0.0,-0.0,0,0,0,0,0
318528658,0.0,0.0,1.6287521,0.0,0.68632233,0.0,0.0,0.72729754,0.0,0.0,-0.0,0,0,0,0,0
318533976,0.0,0.0,1.6287097,0.0,0.68633777,0.0,0.0,0.72728294,0.0,0.0,-0.0,0,0,0,0,0
318538790,0.0,0.0,1.6287613,0.0,0.686319,0.0,0.0,0.7273007,0.0,0.0,-0.0,0,0,0,0,0
318543863,0.0,0.0,1.6287827,0.0,0.6863112,0.0,0.0,0.72730803,0.0,0.0,-0.0,0,0,0,0,0
318549115,0.0,0.0,1.6287237,0.0,0.68633264,0.0,0.0,0.72728777,0.0,0.0,-0.0,0,0,0,0,0
318554047,0.0,0.0,1.6287175,0.0,0.6863349,0.0,0.0,0.7272856,0.0,0.0,-0.0,0,0,0,0,0
318559436,0.0,0.0,1.628778,0.0,0.6863129,0.0,0.0,0.7273064,0.0,0.0,-0.0,0,0,0,0,0
318564074,0.0,0.0,1.6287681,0.0,0.6863165,0.0,0.0,0.72730297,0.0,0.0,-0.0,0,0,0,0,0
318569160,0.0,0.0,1.6287324,0.0,0.6863295,0.0,0.0,0.72729075,0.0,0.0,-0.0,0,0,0,0,0
318574696,0.0,0.0,1.6287625,0.0,0.6863185,0.0,0.0,0.72730106,0.0,0.0,-0.0,0,0,0,0,0
318579348,0.0,0.0,1.6287929,0.0,0.6863075,0.0,0.0,0.7273115,0.0,0.0,-0.0,0,0,0,0,0
318584464,0.0,0.0,1.6287596,0.0,0.6863196,0.0,0.0,0.7273001,0.0,0.0,-0.0,0,0,0,0,0
318589967,0.0,0.0,1.6287462,0.0,0.6863245,0.0,0.0,0.72729546,0.0,0.0,-0.0,0,0,0,0,0
318594684,0.0,0.0,1.6287943,0.0,0.68630695,0.0,0.0,0.72731197,0.0,0.0,-0.0,0,0,0,0,0
318599800,0.0,0.0,1.628792,0.0,0.6863078,0.0,0.0,0.7273112,0.0,0.0,-0.0,0,0,0,0,0
318605086,0.0,0.0,1.6287377,0.0,0.6863276,0.0,0.0,0.72729254,0.0,0.0,-0.0,0,0,0,0,0
318630342,0.0,0.0,1.6287706,0.0,0.6863156,0.0,0.0,0.72730386,0.0,0.0,-0.0,0,0,0,0,0
318635298,0.0,0.0,1.6288185,0.0,0.6862982,0.0,0.0,0.7273203,0.0,0.0,-0.0,0,0,0,0,0
318640636,0.0,0.0,1.6287801,0.0,0.68631214,0.0,0.0,0.7273071,0.0,0.0,-0.0,0,0,0,0,0
318645287,0.0,0.0,1.6287472,0.0,0.6863241,0.0,0.0,0.7272958,0.0,0.0,-0.0,0,0,0,0,0
318650433,0.0,0.0,1.6287825,0.0,0.68631124,0.0,0.0,0.7273079,0.0,0.0,-0.0,0,0,0,0,0
318655422,0.0,0.0,1.6288087,0.0,0.6863017,0.0,0.0,0.7273169,0.0,0.0,-0.0,0,0,0,0,0
318660900,0.0,0.0,1.6287767,0.0,0.6863134,0.0,0.0,0.72730595,0.0,0.0,-0.0,0,0,0,0,0
318665930,0.0,0.0,1.6287572,0.0,0.6863205,0.0,0.0,0.7272993,0.0,0.0,-0.0,0,0,0,0,0
318670793,0.0,0.0,1.6287694,0.0,0.686316,0.0,0.0,0.72730345,0.0,0.0,-0.0,0,0,0,0,0
318675896,0.0,0.0,1.6287906,0.0,0.6863083,0.0,0.0,0.7273107,0.0,0.0,-0.0,0,0,0,0,0
318681101,0.0,0.0,1.6287732,0.0,0.68631464,0.0,0.0,0.72730476,0.0,0.0,-0.0,0,0,0,0,0
318685939,0.0,0.0,1.6287613,0.0,0.686319,0.0,0.0,0.7273007,0.0,0.0,-0.0,0,0,0,0,0
318691134,0.0,0.0,1.6287485,0.0,0.68632364,0.0,0.0,0.7272963,0.0,0.0,-0.0,0,0,0,0,0
318696138,0.0,0.0,1.6287591,0.0,0.68631977,0.0,0.0,0.7272999,0.0,0.0,-0.0,0,0,0,0,0
318701293,0.0,0.0,1.6287844,0.0,0.6863106,0.0,0.0,0.7273086,0.0,0.0,-0.0,0,0,0,0,0
318706244,0.0,0.0,1.6287612,0.0,0.686319,0.0,0.0,0.7273006,0.0,0.0,-0.0,0,0,0,0,0
318711465,0.0,0.0,1.6287273,0.0,0.68633133,0.0,0.0,0.727289,0.0,0.0,-0.0,0,0,0,0,0
318716469,0.0,0.0,1.6287543,0.0,0.68632156,0.0,0.0,0.72729826,0.0,0.0,-0.0,0,0,0,0,0
318721807,0.0,0.0,1.6288033,0.0,0.68630373,0.0,0.0,0.72731507,0.0,0.0,-0.0,0,0,0,0,0
318726517,0.0,0.0,1.6287689,0.0,0.6863162,0.0,0.0,0.7273033,0.0,0.0,-0.0,0,0,0,0,0
318731557,0.0,0.0,1.6287258,0.0,0.68633187,0.0,0.0,0.7272885,0.0,0.0,-0.0,0,0,0,0,0
318736608,0.0,0.0,1.6287814,0.0,0.68631166,0.0,0.0,0.72730756,0.0,0.0,-0.0,0,0,0,0,0
318742043,0.0,0.0,1.6288384,0.0,0.6862909,0.0,0.0,0.7273271,0.0,0.0,-0.0,0,0,0,0,0
318746783,0.0,0.0,1.6287711,0.0,0.6863154,0.0,0.0,0.727304,0.0,0.0,-0.0,0,0,0,0,0
318752001,0.0,0.0,1.6287341,0.0,0.6863289,0.0,0.0,0.72729135,0.0,0.0,-0.0,0,0,0,0,0
318757161,0.0,0.0,1.6288202,0.0,0.68629754,0.0,0.0,0.72732085,0.0,0.0,-0.0,0,0,0,0,0
318762576,0.0,0.0,1.6288428,0.0,0.6862893,0.0,0.0,0.72732866,0.0,0.0,-0.0,0,0,0,0,0
318767240,0.0,0.0,1.6287583,0.0,0.68632007,0.0,0.0,0.72729963,0.0,0.0,-0.0,0,0,0,0,0
318772329,0.0,0.0,1.6287444,0.0,0.68632513,0.0,0.0,0.7272948,0.0,0.0,-0.0,0,0,0,0,0
318777434,0.0,0.0,1.6288188,0.0,0.6862981,0.0,0.0,0.7273204,0.0,0.0,-0.0,0,0,0,0,0
318782516,0.0,0.0,1.6288296,0.0,0.68629414,0.0,0.0,0.7273241,0.0,0.0,-0.0,0,0,0,0,0
318787518,0.0,0.0,1.6287599,0.0,0.6863195,0.0,0.0,0.72730017,0.0,0.0,-0.0,0,0,0,0,0
318793073,0.0,0.0,1.6287718,0.0,0.6863152,0.0,0.0,0.7273043,0.0,0.0,-0.0,0,0,0,0,0
318797900,0.0,0.0,1.6288353,0.0,0.68629205,0.0,0.0,0.72732604,0.0,0.0,-0.0,0,0,0,0,0
318802785,0.0,0.0,1.6288109,0.0,0.68630093,0.0,0.0,0.7273177,0.0,0.0,-0.0,0,0,0,0,0
318807679,0.0,0.0,1.6287584,0.0,0.68632,0.0,0.0,0.7272997,0.0,0.0,-0.0,0,0,0,0,0
318812763,0.0,0.0,1.6288081,0.0,0.68630195,0.0,0.0,0.72731674,0.0,0.0,-0.0,0,0,0,0,0
318817805,0.0,0.0,1.628833,0.0,0.6862929,0.0,0.0,0.72732526,0.0,0.0,-0.0,0,0,0,0,0
318823326,0.0,0.0,1.6287824,0.0,0.6863113,0.0,0.0,0.7273079,0.0,0.0,-0.0,0,0,0,0,0
318828041,0.0,0.0,1.6287668,0.0,0.68631697,0.0,0.0,0.72730255,0.0,0.0,-0.0,0,0,0,0,0
318833214,0.0,0.0,1.6288178,0.0,0.68629843,0.0,0.0,0.72732,0.0,0.0,-0.0,0,0,0,0,0
318843276,0.0,0.0,1.6287676,0.0,0.68631667,0.0,0.0,0.72730285,0.0,0.0,-0.0,0,0,0,0,0
318848356,0.0,0.0,1.6288003,0.0,0.6863048,0.0,0.0,0.727314,0.0,0.0,-0.0,0,0,0,0,0
318853650,0.0,0.0,1.6288399,0.0,0.6862904,0.0,0.0,0.72732764,0.0,0.0,-0.0,0,0,0,0,0
318858490,0.0,0.0,1.6287909,0.0,0.6863082,0.0,0.0,0.72731084,0.0,0.0,-0.0,0,0,0,0,0
318863838,0.0,0.0,1.6287639,0.0,0.68631804,0.0,0.0,0.72730154,0.0,0.0,-0.0,0,0,0,0,0
318909200,0.0,0.0,1.6288145,0.0,0.6862996,0.0,0.0,0.7273189,0.0,0.0,-0.0,0,0,0,0,0
318914261,0.0,0.0,1.6288007,0.0,0.6863046,0.0,0.0,0.72731423,0.0,0.0,-0.0,0,0,0,0,0
318919733,0.0,0.0,1.6287603,0.0,0.68631935,0.0,0.0,0.72730035,0.0,0.0,-0.0,0,0,0,0,0
318924531,0.0,0.0,1.6287662,0.0,0.6863172,0.0,0.0,0.7273023,0.0,0.0,-0.0,0,0,0,0,0
318930107,0.0,0.0,1.6287817,0.0,0.68631154,0.0,0.0,0.7273077,0.0,0.0,-0.0,0,0,0,0,0
318949849,0.0,0.0,1.6287525,0.0,0.6863222,0.0,0.0,0.7272976,0.0,0.0,-0.0,0,0,0,0,0
318955145,0.0,0.0,1.6287805,0.0,0.686312,0.0,0.0,0.72730726,0.0,0.0,-0.0,0,0,0,0,0
318960475,0.0,0.0,1.6287874,0.0,0.68630946,0.0,0.0,0.72730964,0.0,0.0,-0.0,0,0,0,0,0
318965222,0.0,0.0,1.6287391,0.0,0.68632704,0.0,0.0,0.7272931,0.0,0.0,-0.0,0,0,0,0,0
318970210,0.0,0.0,1.6287364,0.0,0.68632805,0.0,0.0,0.72729206,0.0,0.0,-0.0,0,0,0,0,0
318975100,0.0,0.0,1.628804,0.0,0.68630344,0.0,0.0,0.7273153,0.0,0.0,-0.0,0,0,0,0,0
319026279,0.0,0.0,1.628719,0.0,0.6863344,0.0,0.0,0.72728616,0.0,0.0,-0.0,0,0,0,0,0
319031128,0.0,0.0,1.6287713,0.0,0.68631536,0.0,0.0,0.7273041,0.0,0.0,-0.0,0,0,0,0,0
319036117,0.0,0.0,1.6288276,0.0,0.68629485,0.0,0.0,0.7273234,0.0,0.0,-0.0,0,0,0,0,0
319041350,0.0,0.0,1.6287731,0.0,0.6863147,0.0,0.0,0.72730476,0.0,0.0,-0.0,0,0,0,0,0
319046420,0.0,0.0,1.6287293,0.0,0.6863306,0.0,0.0,0.7272897,0.0,0.0,-0.0,0,0,0,0,0
319051320,0.0,0.0,1.6287805,0.0,0.686312,0.0,0.0,0.72730726,0.0,0.0,-0.0,0,0,0,0,0
319056737,0.0,0.0,1.6288096,0.0,0.6863014,0.0,0.0,0.7273172,0.0,0.0,-0.0,0,0,0,0,0
319061899,0.0,0.0,1.6287541,0.0,0.68632156,0.0,0.0,0.7272982,0.0,0.0,-0.0,0,0,0,0,0
319066444,0.0,0.0,1.6287328,0.0,0.68632936,0.0,0.0,0.72729087,0.0,0.0,-0.0,0,0,0,0,0
319071673,0.0,0.0,1.6287893,0.0,0.6863088,0.0,0.0,0.7273103,0.0,0.0,-0.0,0,0,0,0,0
319076881,0.0,0.0,1.6287911,0.0,0.68630815,0.0,0.0,0.7273109,0.0,0.0,-0.0,0,0,0,0,0
319081956,0.0,0.0,1.6287444,0.0,0.68632513,0.0,0.0,0.7272948,0.0,0.0,-0.0,0,0,0,0,0
319086850,0.0,0.0,1.6287684,0.0,0.6863164,0.0,0.0,0.72730315,0.0,0.0,-0.0,0,0,0,0,0
319092179,0.0,0.0,1.6288037,0.0,0.68630356,0.0,0.0,0.72731525,0.0,0.0,-0.0,0,0,0,0,0
319097053,0.0,0.0,1.6287622,0.0,0.68631864,0.0,0.0,0.727301,0.0,0.0,-0.0,0,0,0,0,0
319102142,0.0,0.0,1.6287472,0.0,0.6863241,0.0,0.0,0.7272958,0.0,0.0,-0.0,0,0,0,0,0
319107183,0.0,0.0,1.6287867,0.0,0.68630975,0.0,0.0,0.72730935,0.0,0.0,-0.0,0,0,0,0,0
319112369,0.0,0.0,1.6287857,0.0,0.6863101,0.0,0.0,0.72730905,0.0,0.0,-0.0,0,0,0,0,0
319127874,0.0,0.0,1.6287872,0.0,0.6863096,0.0,0.0,0.7273095,0.0,0.0,-0.0,0,0,0,0,0
319132624,0.0,0.0,1.6287687,0.0,0.6863163,0.0,0.0,0.7273032,0.0,0.0,-0.0,0,0,0,0,0
319137795,0.0,0.0,1.6287342,0.0,0.6863288,0.0,0.0,0.7272914,0.0,0.0,-0.0,0,0,0,0,0
319142588,0.0,0.0,1.6287692,0.0,0.68631613,0.0,0.0,0.7273034,0.0,0.0,-0.0,0,0,0,0,0
319147649,0.0,0.0,1.6287761,0.0,0.6863136,0.0,0.0,0.72730577,0.0,0.0,-0.0,0,0,0,0,0
319152820,0.0,0.0,1.628757,0.0,0.68632054,0.0,0.0,0.7272992,0.0,0.0,-0.0,0,0,0,0,0
319157892,0.0,0.0,1.6287347,0.0,0.68632865,0.0,0.0,0.7272916,0.0,0.0,-0.0,0,0,0,0,0
319162992,0.0,0.0,1.6287456,0.0,0.6863247,0.0,0.0,0.7272953,0.0,0.0,-0.0,0,0,0,0,0
319168020,0.0,0.0,1.6287609,0.0,0.6863191,0.0,0.0,0.7273005,0.0,0.0,-0.0,0,0,0,0,0
319173147,0.0,0.0,1.6287549,0.0,0.6863213,0.0,0.0,0.72729844,0.0,0.0,-0.0,0,0,0,0,0
319178178,0.0,0.0,1.6287327,0.0,0.68632936,0.0,0.0,0.72729087,0.0,0.0,-0.0,0,0,0,0,0
319183335,0.0,0.0,1.6287388,0.0,0.68632716,0.0,0.0,0.72729295,0.0,0.0,-0.0,0,0,0,0,0
319188339,0.0,0.0,1.6287493,0.0,0.68632334,0.0,0.0,0.7272966,0.0,0.0,-0.0,0,0,0,0,0
319193412,0.0,0.0,1.6287545,0.0,0.68632144,0.0,0.0,0.7272983,0.0,0.0,-0.0,0,0,0,0,0
319198475,0.0,0.0,1.6287414,0.0,0.6863262,0.0,0.0,0.72729385,0.0,0.0,-0.0,0,0,0,0,0
319203811,0.0,0.0,1.6287127,0.0,0.68633664,0.0,0.0,0.727284,0.0,0.0,-0.0,0,0,0,0,0
319208726,0.0,0.0,1.6287379,0.0,0.68632746,0.0,0.0,0.72729266,0.0,0.0,-0.0,0,0,0,0,0
319213656,0.0,0.0,1.6287723,0.0,0.686315,0.0,0.0,0.72730446,0.0,0.0,-0.0,0,0,0,0,0
319228855,0.0,0.0,1.628741,0.0,0.6863263,0.0,0.0,0.7272937,0.0,0.0,-0.0,0,0,0,0,0
319234015,0.0,0.0,1.6287698,0.0,0.6863159,0.0,0.0,0.7273035,0.0,0.0,-0.0,0,0,0,0,0
319239439,0.0,0.0,1.6287044,0.0,0.6863397,0.0,0.0,0.72728115,0.0,0.0,-0.0,0,0,0,0,0
319244130,0.0,0.0,1.6286794,0.0,0.6863488,0.0,0.0,0.72727257,0.0,0.0,-0.0,0,0,0,0,0
319249562,0.0,0.0,1.6287404,0.0,0.68632656,0.0,0.0,0.7272935,0.0,0.0,-0.0,0,0,0,0,0
