timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
318477859,0.009628515,-0.06693411,-7.259875e-05,0.0,0.0,-0.0
318483198,0.009449068,-0.06677984,-0.0002760851,0.0,0.0,-0.0
318487986,0.009249501,-0.06679388,4.0498882e-05,0.0,0.0,-0.0
318493075,0.009396322,-0.06704506,0.0002832533,0.0,0.0,-0.0
318498618,0.009569718,-0.06698523,-0.00012230716,0.0,0.0,-0.0
318503231,0.009496469,-0.06686026,-0.0003020104,0.0,0.0,-0.0
318508397,0.009424472,-0.06706504,0.00014687054,0.0,0.0,-0.0
318513599,0.009486971,-0.06729205,0.0002418762,0.0,0.0,-0.0
318518515,0.009515553,-0.066988066,-0.00018640392,0.0,0.0,-0.0
318523924,0.009489322,-0.066791646,-0.0002828782,0.0,0.0,-0.0
318528671,0.00941503,-0.06706585,0.0001930371,0.0,0.0,-0.0
318533990,0.009369928,-0.06721466,0.00014982316,0.0,0.0,-0.0
318538804,0.009305514,-0.066901505,-0.00022623938,0.0,0.0,-0.0
318543875,0.009443663,-0.066752896,-0.00010524837,0.0,0.0,-0.0
318549130,0.009460068,-0.06705048,0.00021591203,0.0,0.0,-0.0
318554064,0.009272185,-0.06713214,5.813549e-06,0.0,0.0,-0.0
318559457,0.009180671,-0.06694819,-0.00026176087,0.0,0.0,-0.0
318564091,0.009472993,-0.06680127,1.976302e-05,0.0,0.0,-0.0
318569176,0.0095307715,-0.06705503,0.00012220675,0.0,0.0,-0.0
318574711,0.0093661705,-0.06717559,-0.00014042342,0.0,0.0,-0.0
318579360,0.009351962,-0.06701578,-0.00014080528,0.0,0.0,-0.0
318584478,0.00952937,-0.06685807,0.00011304601,0.0,0.0,-0.0
318590047,0.009463709,-0.06691186,3.441058e-05,0.0,0.0,-0.0
318594697,0.009222338,-0.06708985,-0.00021174355,0.0,0.0,-0.0
318599813,0.009292906,-0.06701279,-1.0059468e-05,0.0,0.0,-0.0
318605101,0.009482608,-0.06678494,0.0001970004,0.0,0.0,-0.0
318630356,0.009225276,-0.066712916,-0.00014001077,0.0,0.0,-0.0
318635311,0.009284072,-0.067024894,-0.00021198911,0.0,0.0,-0.0
318640649,0.009390223,-0.066928245,0.00013405072,0.0,0.0,-0.0
318645300,0.009270876,-0.06655215,0.00011091829,0.0,0.0,-0.0
318650461,0.009274094,-0.06674178,-0.0001600931,0.0,0.0,-0.0
318655436,0.0095359525,-0.06717387,-0.00012526105,0.0,0.0,-0.0
318660913,0.009478808,-0.067006044,0.00010785516,0.0,0.0,-0.0
318665944,0.00917002,-0.06660604,5.8933932e-05,0.0,0.0,-0.0
318670806,0.0092791915,-0.066769436,-6.733295e-05,0.0,0.0,-0.0
318675910,0.0096443435,-0.0670118,-0.00010537853,0.0,0.0,-0.0
318681118,0.00943193,-0.06680609,4.9815615e-05,0.0,0.0,-0.0
318685953,0.00906375,-0.066553235,2.7640282e-05,0.0,0.0,-0.0
318691148,0.00935528,-0.06681256,3.0898213e-05,0.0,0.0,-0.0
318696151,0.009537025,-0.066959865,-6.232054e-05,0.0,0.0,-0.0
318701307,0.009201566,-0.06673153,-0.0001207299,0.0,0.0,-0.0
318706257,0.008831827,-0.066628836,7.508403e-05,0.0,0.0,-0.0
318711478,0.009270167,-0.06682674,0.00011644392,0.0,0.0,-0.0
318716482,0.009398199,-0.06694237,-0.00012736602,0.0,0.0,-0.0
318721828,0.009062446,-0.06672314,-0.0002160411,0.0,0.0,-0.0
318726530,0.008890323,-0.06678978,0.00011793339,0.0,0.0,-0.0
318731578,0.009262559,-0.06698501,0.00015336048,0.0,0.0,-0.0
318736620,0.00939592,-0.06698543,-0.00024203467,0.0,0.0,-0.0
318742079,0.009123096,-0.06684707,-0.0002481193,0.0,0.0,-0.0
318746796,0.009125709,-0.06699858,0.00025127857,0.0,0.0,-0.0
318752015,0.009429511,-0.06711659,0.00012797114,0.0,0.0,-0.0
318757174,0.009290773,-0.06695838,-0.00036434305,0.0,0.0,-0.0
318762590,0.0091791935,-0.066927694,-0.00010955565,0.0,0.0,-0.0
318767253,0.009143436,-0.0670865,0.00031801465,0.0,0.0,-0.0
318772343,0.009202264,-0.067134365,3.598823e-05,0.0,0.0,-0.0
318777449,0.0091360165,-0.06685566,-0.00031752768,0.0,0.0,-0.0
318782529,0.009129258,-0.06680728,-6.2452775e-05,0.0,0.0,-0.0
318787531,0.0091279615,-0.06696379,0.0002595815,0.0,0.0,-0.0
318793099,0.009045703,-0.06694495,-6.709601e-05,0.0,0.0,-0.0
318797967,0.0090753045,-0.06674887,-0.00027327362,0.0,0.0,-0.0
318802799,0.009328627,-0.06675891,7.802816e-05,0.0,0.0,-0.0
318807692,0.009218523,-0.067039914,0.00019029168,0.0,0.0,-0.0
318812780,0.008997154,-0.067068204,-0.00021784908,0.0,0.0,-0.0
318817819,0.009166551,-0.066805996,-0.00011958124,0.0,0.0,-0.0
318823340,0.009401724,-0.06676964,0.00018190412,0.0,0.0,-0.0
318828055,0.009166165,-0.067001306,4.3577813e-05,0.0,0.0,-0.0
318833228,0.008919227,-0.06699515,-0.00022293886,0.0,0.0,-0.0
318843290,0.009361117,-0.06663273,0.00013817716,0.0,0.0,-0.0
318848369,0.009033122,-0.06691435,-0.00014927937,0.0,0.0,-0.0
318853664,0.008923499,-0.0670093,-0.00017704314,0.0,0.0,-0.0
318858506,0.009201781,-0.06668581,0.00017606776,0.0,0.0,-0.0
318863860,0.009291865,-0.06653638,8.844928e-05,0.0,0.0,-0.0
318909213,0.009219687,-0.06685301,-0.0001949886,0.0,0.0,-0.0
318914289,0.009382501,-0.06692005,3.4402357e-05,0.0,0.0,-0.0
318919755,0.009255888,-0.06654916,0.0001423051,0.0,0.0,-0.0
318924546,0.009016767,-0.06647644,-4.2265474e-05,0.0,0.0,-0.0
318930124,0.009200815,-0.066820115,-8.1634345e-05,0.0,0.0,-0.0
318949863,0.009398486,-0.06679126,-8.387424e-06,0.0,0.0,-0.0
318955159,0.009532358,-0.06679404,-0.0001325341,0.0,0.0,-0.0
318960496,0.009044545,-0.066548824,-4.6516165e-05,0.0,0.0,-0.0
318965235,0.009084627,-0.06652772,0.00017387935,0.0,0.0,-0.0
318970223,0.009557683,-0.06662634,-8.449962e-06,0.0,0.0,-0.0
318975113,0.009470051,-0.066664346,-0.0002902081,0.0,0.0,-0.0
319026299,0.009039804,-0.06639546,0.0002901743,0.0,0.0,-0.0
319031141,0.009103918,-0.066408664,-0.00022772934,0.0,0.0,-0.0
319036131,0.009155501,-0.066282965,-0.0002447557,0.0,0.0,-0.0
319041365,0.009179446,-0.066258304,0.00019889759,0.0,0.0,-0.0
319046435,0.0090673715,-0.06636671,0.00015607906,0.0,0.0,-0.0
319051334,0.009106847,-0.066373095,-0.00022418042,0.0,0.0,-0.0
319056918,0.00930696,-0.066168964,-0.00013551294,0.0,0.0,-0.0
319061994,0.009355354,-0.066050485,0.0002023937,0.0,0.0,-0.0
319066457,0.00916376,-0.06629742,6.552431e-05,0.0,0.0,-0.0
319071687,0.00916323,-0.066286795,-0.0002455994,0.0,0.0,-0.0
319076896,0.009395291,-0.065990925,-2.6823145e-05,0.0,0.0,-0.0
319081970,0.009362068,-0.06604552,0.00016693011,0.0,0.0,-0.0
319086867,0.009073215,-0.06638303,-0.00011481373,0.0,0.0,-0.0
319092192,0.009142715,-0.06630072,-0.00016025944,0.0,0.0,-0.0
319097067,0.009387249,-0.0659453,0.00014573391,0.0,0.0,-0.0
319102156,0.009222325,-0.06609534,4.155712e-05,0.0,0.0,-0.0
319107198,0.008982263,-0.066479936,-0.00017692517,0.0,0.0,-0.0
319112383,0.009158205,-0.06632299,-1.5906644e-05,0.0,0.0,-0.0
319127898,0.009117411,-0.0665597,-0.00016207909,0.0,0.0,-0.0
319132637,0.009258613,-0.06627783,5.418051e-05,0.0,0.0,-0.0
319137809,0.009422574,-0.065881126,0.00011731856,0.0,0.0,-0.0
319142601,0.00926124,-0.06613199,-0.00015920165,0.0,0.0,-0.0
319147662,0.009349819,-0.06646111,-4.6254154e-05,0.0,0.0,-0.0
319152836,0.009476459,-0.06616617,5.7194662e-05,0.0,0.0,-0.0
319157905,0.009285191,-0.065853946,6.987453e-05,0.0,0.0,-0.0
319163005,0.009239211,-0.06611394,-6.225376e-05,0.0,0.0,-0.0
319168034,0.00935247,-0.06638829,-8.117754e-05,0.0,0.0,-0.0
319173162,0.009306343,-0.06612768,4.350084e-06,0.0,0.0,-0.0
319178194,0.009166721,-0.065984264,6.926857e-05,0.0,0.0,-0.0
319183348,0.009221408,-0.06619277,-4.3058513e-05,0.0,0.0,-0.0
319188354,0.009402252,-0.06627026,-6.1042e-05,0.0,0.0,-0.0
319193425,0.009199446,-0.06604015,-3.9424995e-05,0.0,0.0,-0.0
319198489,0.008988485,-0.06598375,3.3605804e-05,0.0,0.0,-0.0
319203825,0.009268489,-0.06601585,9.50143e-05,0.0,0.0,-0.0
319208739,0.009505897,-0.06615784,-0.00012053644,0.0,0.0,-0.0
319213673,0.009284998,-0.066091895,-0.00015573569,0.0,0.0,-0.0
319228869,0.009536136,-0.06596536,-0.0002014189,0.0,0.0,-0.0
319234049,0.009319529,-0.06609692,-0.00013401195,0.0,0.0,-0.0
319239452,0.009287507,-0.06596731,0.00024140294,0.0,0.0,-0.0
319244239,0.009553087,-0.06589263,7.99111e-05,0.0,0.0,-0.0
319249574,0.009697356,-0.066077806,-0.00026395277,0.0,0.0,-0.0
319254491,0.009416953,-0.0661099,-0.00014903345,0.0,0.0,-0.0
319259965,0.009270529,-0.06594222,0.000219341,0.0,0.0,-0.0
319264551,0.009431849,-0.06582891,8.546357e-05,0.0,0.0,-0.0
319269588,0.009541974,-0.065947026,-0.0002890678,0.0,0.0,-0.0
319274701,0.009476535,-0.06595771,-0.00010708081,0.0,0.0,-0.0
319279912,0.009320374,-0.06574352,0.0002639869,0.0,0.0,-0.0
319284948,0.009347281,-0.06582703,5.0698272e-05,0.0,0.0,-0.0
319290511,0.009453704,-0.06595975,-0.00024864753,0.0,0.0,-0.0
319294905,0.009449905,-0.065831654,-8.148042e-05,0.0,0.0,-0.0
319299934,0.009320959,-0.06575229,0.0002455894,0.0,0.0,-0.0
319305030,0.009273492,-0.06596613,-2.2610398e-05,0.0,0.0,-0.0
319320273,0.009355372,-0.065823205,0.00013250492,0.0,0.0,-0.0
319325768,0.0092943795,-0.06610813,-2.3796701e-05,0.0,0.0,-0.0
319330530,0.009588899,-0.06595898,-0.000108170425,0.0,0.0,-0.0
319335600,0.009701182,-0.0656558,-1.7525013e-05,0.0,0.0,-0.0
319341003,0.009460485,-0.06584152,2.2689817e-05,0.0,0.0,-0.0
319345652,0.009338592,-0.066184625,3.1042646e-06,0.0,0.0,-0.0
319350795,0.009556715,-0.065833546,-7.1989736e-05,0.0,0.0,-0.0
319356121,0.009545462,-0.065501735,-2.4562454e-05,0.0,0.0,-0.0
319361433,0.009227316,-0.06588813,9.891041e-06,0.0,0.0,-0.0
319386242,0.00944741,-0.066041425,-3.610678e-05,0.0,0.0,-0.0
319391703,0.009506368,-0.065625004,4.7995136e-06,0.0,0.0,-0.0
319396708,0.009498018,-0.06562238,1.6365695e-05,0.0,0.0,-0.0
319401490,0.009440565,-0.0660472,-3.7728565e-05,0.0,0.0,-0.0
319406512,0.009429382,-0.06606311,-4.573394e-05,0.0,0.0,-0.0
319411776,0.009477555,-0.0657397,3.1697925e-06,0.0,0.0,-0.0
319417007,0.009532577,-0.06576465,-3.799598e-05,0.0,0.0,-0.0
319421861,0.009574576,-0.06608222,-8.404746e-06,0.0,0.0,-0.0
319432003,0.009478452,-0.065824986,-4.2837994e-05,0.0,0.0,-0.0
319437130,0.009501547,-0.06588438,8.927398e-05,0.0,0.0,-0.0
319442417,0.009562347,-0.06605657,-2.6080601e-05,0.0,0.0,-0.0
319447335,0.009544458,-0.066175334,-0.00017963813,0.0,0.0,-0.0
319452387,0.009434845,-0.06607318,3.4315024e-05,0.0,0.0,-0.0
319457364,0.009412134,-0.065895736,0.00016463404,0.0,0.0,-0.0
319462744,0.009490037,-0.065998115,-9.4352445e-06,0.0,0.0,-0.0
319467339,0.009515969,-0.066235155,-0.00015768273,0.0,0.0,-0.0
319472449,0.009316203,-0.066194706,1.19830565e-05,0.0,0.0,-0.0
319477569,0.009273791,-0.06586174,0.00014242664,0.0,0.0,-0.0
319483054,0.0093872165,-0.06586232,-7.170467e-05,0.0,0.0,-0.0
319487856,0.009452779,-0.06617799,-0.0002515547,0.0,0.0,-0.0
319493358,0.009298679,-0.06611563,3.9817452e-05,0.0,0.0,-0.0
319498241,0.009186805,-0.06571758,0.00021708361,0.0,0.0,-0.0
319502965,0.009328027,-0.06582522,-9.560638e-05,0.0,0.0,-0.0
319508058,0.00936676,-0.066187315,-0.0002362206,0.0,0.0,-0.0
319538570,0.009091401,-0.06595318,0.0001584012,0.0,0.0,-0.0
319543668,0.009365327,-0.06632021,-6.772115e-05,0.0,0.0,-0.0
319548553,0.009531147,-0.06636672,-0.00018062397,0.0,0.0,-0.0
319553639,0.009301169,-0.065997586,-1.2834916e-05,0.0,0.0,-0.0
319559185,0.009148807,-0.06613764,0.00018473003,0.0,0.0,-0.0
319563905,0.00933122,-0.06642799,-2.7828817e-05,0.0,0.0,-0.0
319568906,0.009477854,-0.06629449,-0.00023391008,0.0,0.0,-0.0
319574124,0.009282868,-0.066048674,-5.2540694e-05,0.0,0.0,-0.0
319579160,0.009171058,-0.066305034,0.00016577308,0.0,0.0,-0.0
319584227,0.009432877,-0.06651067,2.3516795e-05,0.0,0.0,-0.0
319589803,0.009574874,-0.06614407,-0.00017810262,0.0,0.0,-0.0
319594382,0.009414161,-0.065999836,9.096006e-08,0.0,0.0,-0.0
319599407,0.009328358,-0.06640644,0.00016767297,0.0,0.0,-0.0
319604512,0.009541662,-0.06647816,-1.0266694e-05,0.0,0.0,-0.0
319609715,0.009648319,-0.065985315,-0.0001806677,0.0,0.0,-0.0
319614828,0.009522154,-0.06601718,-4.7070793e-05,0.0,0.0,-0.0
319619740,0.009481268,-0.06642569,0.0001797785,0.0,0.0,-0.0
319625148,0.009440701,-0.06642606,-6.015563e-05,0.0,0.0,-0.0
319629772,0.009564735,-0.06605622,-0.00018664618,0.0,0.0,-0.0
319634856,0.009650627,-0.06624561,3.7281956e-05,0.0,0.0,-0.0
319640035,0.009586446,-0.06661384,9.379618e-05,0.0,0.0,-0.0
319645094,0.009542763,-0.06640641,-7.514441e-05,0.0,0.0,-0.0
319650099,0.00969661,-0.066096984,-0.00013307341,0.0,0.0,-0.0
319655539,0.009777185,-0.066312455,9.243439e-05,0.0,0.0,-0.0
319660446,0.0096899215,-0.06654414,7.5269245e-06,0.0,0.0,-0.0
319665431,0.00962033,-0.06637344,-0.00010293258,0.0,0.0,-0.0
319670417,0.009723474,-0.06625886,-1.0064249e-05,0.0,0.0,-0.0
319675488,0.00983587,-0.06642246,6.6714005e-05,0.0,0.0,-0.0
319680661,0.0097058285,-0.06659182,-8.843144e-05,0.0,0.0,-0.0
319685665,0.009680881,-0.06649203,-9.145839e-05,0.0,0.0,-0.0
319691256,0.009830869,-0.06633491,8.6859145e-05,0.0,0.0,-0.0
319695878,0.0097754225,-0.06628195,5.917219e-05,0.0,0.0,-0.0
319700997,0.009659025,-0.06647677,-0.00015374683,0.0,0.0,-0.0
319705935,0.009634696,-0.06663905,-9.628764e-05,0.0,0.0,-0.0
319711081,0.009638297,-0.066439494,0.0001161574,0.0,0.0,-0.0
319716080,0.009603667,-0.066242576,5.4208816e-05,0.0,0.0,-0.0
319721234,0.009617537,-0.06657838,-0.00015773503,0.0,0.0,-0.0
319726572,0.009607324,-0.066822164,-6.4538996e-05,0.0,0.0,-0.0
319731405,0.009483429,-0.06651845,0.00013832068,0.0,0.0,-0.0
319736442,0.009467449,-0.06628452,-1.876854e-05,0.0,0.0,-0.0
319741681,0.009581359,-0.06665572,-0.00014779263,0.0,0.0,-0.0
319746626,0.009613553,-0.06683995,-6.402487e-05,0.0,0.0,-0.0
319751784,0.009468402,-0.06640299,9.963088e-05,0.0,0.0,-0.0
319757215,0.00944628,-0.06622694,1.4831667e-05,0.0,0.0,-0.0
319797204,0.009706524,-0.066361174,0.00013340841,0.0,0.0,-0.0
319802398,0.010058819,-0.066639185,-9.280189e-05,0.0,0.0,-0.0
319807403,0.0099128075,-0.06650933,-0.00017115394,0.0,0.0,-0.0
319812504,0.009560408,-0.06624452,1.533107e-05,0.0,0.0,-0.0
319817657,0.009756674,-0.06645577,0.00020993076,0.0,0.0,-0.0
319822952,0.010012747,-0.06658569,-9.566087e-05,0.0,0.0,-0.0
319827725,0.0098224,-0.06640676,-0.0002900104,0.0,0.0,-0.0
319832842,0.009498037,-0.06630931,8.405774e-05,0.0,0.0,-0.0
319837875,0.009649262,-0.0664876,0.00027489013,0.0,0.0,-0.0
319843062,0.009804961,-0.06644389,-0.00016425978,0.0,0.0,-0.0
319848122,0.00970088,-0.066211335,-0.00033150043,0.0,0.0,-0.0
319853173,0.009563381,-0.066321366,0.0001877179,0.0,0.0,-0.0
319858725,0.0096613,-0.06646879,0.00022419408,0.0,0.0,-0.0
319863301,0.009732077,-0.06624738,-0.00023441148,0.0,0.0,-0.0
319868362,0.009850534,-0.066075,-0.00020806809,0.0,0.0,-0.0
319873318,0.009837494,-0.066288464,0.00019946531,0.0,0.0,-0.0
319878409,0.009765873,-0.0664027,0.00013752376,0.0,0.0,-0.0
319883481,0.009733103,-0.06614419,-0.00024976468,0.0,0.0,-0.0
319898823,0.009537937,-0.066244915,5.0369777e-05,0.0,0.0,-0.0
319903911,0.009587038,-0.066027924,-0.00026414136,0.0,0.0,-0.0
319909036,0.00983285,-0.06591337,2.9700583e-05,0.0,0.0,-0.0
319914048,0.009664618,-0.06604965,0.00016723611,0.0,0.0,-0.0
319919204,0.00930576,-0.066181704,-8.549212e-05,0.0,0.0,-0.0
319924547,0.009344996,-0.06612618,-0.00013419072,0.0,0.0,-0.0
319929309,0.009607104,-0.06603219,0.00015369491,0.0,0.0,-0.0
319934365,0.00941828,-0.066188544,-1.7909533e-05,0.0,0.0,-0.0
319939566,0.009284534,-0.06634235,-0.00014602087,0.0,0.0,-0.0
319944603,0.0094708735,-0.06622801,4.7719363e-06,0.0,0.0,-0.0
319949529,0.009571466,-0.06593234,0.00011299791,0.0,0.0,-0.0
319954876,0.009372682,-0.06601583,-7.150497e-05,0.0,0.0,-0.0
319959623,0.009239363,-0.06632619,-0.00015600404,0.0,0.0,-0.0
319964820,0.009316353,-0.0662212,9.49884e-05,0.0,0.0,-0.0
319969838,0.009292848,-0.065771066,0.00013417038,0.0,0.0,-0.0
319974861,0.009111737,-0.06592252,-0.00016447084,0.0,0.0,-0.0
319979909,0.009143677,-0.06630426,-0.00012817906,0.0,0.0,-0.0
319985100,0.009218569,-0.06606607,0.00010205535,0.0,0.0,-0.0
319990322,0.009013564,-0.06562672,7.0160124e-05,0.0,0.0,-0.0
319995280,0.008982746,-0.06577015,-0.00015112657,0.0,0.0,-0.0
320000291,0.009238155,-0.06618822,-6.4032545e-05,0.0,0.0,-0.0
320005332,0.0091470685,-0.06593089,6.4835505e-05,0.0,0.0,-0.0
320010447,0.008897659,-0.06558881,-1.5201154e-05,0.0,0.0,-0.0
320015496,0.009147925,-0.06583888,-8.334785e-05,0.0,0.0,-0.0
320020861,0.009485751,-0.0662651,-3.5108076e-06,0.0,0.0,-0.0
320026108,0.0092391,-0.066101395,-4.8833022e-05,0.0,0.0,-0.0
320030791,0.008999045,-0.065788895,-5.727972e-06,0.0,0.0,-0.0
320035695,0.009339464,-0.06601826,5.2958672e-05,0.0,0.0,-0.0
320040838,0.009575887,-0.06625565,-0.00010407434,0.0,0.0,-0.0
320045984,0.009198403,-0.06602147,-0.00014771994,0.0,0.0,-0.0
320051038,0.009058126,-0.06582336,0.0001275946,0.0,0.0,-0.0
320056053,0.009431268,-0.06608536,0.00013179625,0.0,0.0,-0.0
320061790,0.009502792,-0.06618882,-0.00019999832,0.0,0.0,-0.0
320066249,0.009030381,-0.065969005,-0.00020406273,0.0,0.0,-0.0
320071493,0.008922279,-0.06591448,0.0002107265,0.0,0.0,-0.0
320076502,0.009228266,-0.066086605,0.00019649521,0.0,0.0,-0.0
320081576,0.009245196,-0.06604268,-0.00029004324,0.0,0.0,-0.0
320086557,0.008939009,-0.06592728,-0.00019066792,0.0,0.0,-0.0
320091804,0.008884588,-0.06595835,0.00033135002,0.0,0.0,-0.0
320096881,0.009132967,-0.06597375,0.00011560106,0.0,0.0,-0.0
320101836,0.008967259,-0.065914825,-0.00043417607,0.0,0.0,-0.0
320106961,0.008828026,-0.06583835,-5.9088707e-05,0.0,0.0,-0.0
320111952,0.008897228,-0.06589321,0.00037001364,0.0,0.0,-0.0
