timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
326589758,326586060,0.27939454,2.589434e-05,-1.582709,6.4310527,0.043279033,6.3302665,0
326791435,326789033,0.2811307,2.4376175e-05,-1.5499879,5.906544,0.045193985,5.8136363,0
326892768,326890523,0.28147107,2.364295e-05,0.032010674,5.6415253,2.0181367e-05,5.561213,0
326989140,326987022,0.2822584,2.2931406e-05,-1.6814721,5.418141,0.057981107,5.334717,0
327090576,327088408,0.2828025,2.2249433e-05,-1.0715494,5.1757345,0.024649601,5.092002,0
327193025,327189901,0.284247,2.1565202e-05,-1.8558682,4.969042,0.077015676,4.893753,0
327293609,327291379,0.28468627,2.0917709e-05,-0.11855513,4.749297,0.00032882803,4.6803365,0
327395888,327392972,0.2855243,2.0279891e-05,-0.59769654,4.5464616,0.008730627,4.4736357,0
327593923,327590778,0.28704312,1.9028615e-05,-0.7290467,4.1661367,0.014175379,4.0973372,0
327797385,327793937,0.28858376,1.7857488e-05,-0.4010461,3.8590965,0.0046308474,3.7982023,0
327887563,327885185,0.28941062,1.7312137e-05,-1.8333391,3.7201893,0.100387126,3.6821465,0
327988863,327986548,0.28938994,1.6800455e-05,-1.958395,3.65414,0.11661996,3.606205,0
328090206,328088027,0.28990456,1.6310492e-05,-1.7571349,3.5891888,0.095580965,3.5403106,0
328192191,328189520,0.29130012,1.5840455e-05,-1.1972554,3.5140247,0.045323793,3.458529,0
328288472,328286201,0.2915759,1.5415371e-05,-1.1093498,3.5409331,0.038616847,3.4944077,0
328390129,328387412,0.2924515,1.4997448e-05,-0.16026425,3.4074788,0.00083752477,3.3591638,0
328491043,328488888,0.29323548,1.45794065e-05,-2.0694942,3.292587,0.1445269,3.2539132,0
328592968,328590383,0.2934877,1.4179307e-05,-0.26685828,3.1940198,0.0024773153,3.1469445,0
328694047,328692174,0.29400206,1.3802287e-05,-1.4988286,3.0570645,0.08165013,3.0133898,0
328796496,328793341,0.29461858,1.34311595e-05,-1.5172958,2.9280832,0.087360404,2.8869147,0
328888028,328884679,0.2950318,1.3052006e-05,-0.19071722,2.819102,0.0014335951,2.7896535,0
328989170,328986159,0.295179,1.270198e-05,0.03419274,2.7226,4.771352e-05,2.6857774,0
329095406,329092716,0.29597512,1.2344842e-05,-1.365725,2.611768,0.07935046,2.5732584,0
329197252,329194253,0.29622063,1.2006898e-05,-0.61401004,2.526524,0.016580017,2.4868214,0
329287462,329285555,0.29675007,1.1671335e-05,-0.2395351,2.4277828,0.0026259471,2.391171,0
329492493,329488504,0.29773113,1.1029479e-05,-1.7444556,2.2356386,0.15124315,2.2106216,0
329592146,329590165,0.29834196,1.0709802e-05,0.028128564,2.1775424,4.0372535e-05,2.1471124,0
329693434,329691471,0.29868856,1.0416532e-05,-1.2281792,2.1088095,0.07947739,2.0739987,0
329791016,329787868,0.2987905,1.0129045e-05,1.2612591,2.1064382,0.08391071,2.1076415,0
329892793,329889380,0.29957253,9.862467e-06,-0.07418734,2.095262,0.0002918628,2.065505,0
329993974,329990845,0.29964638,9.607071e-06,-2.211757,2.055644,0.26441392,2.0495012,0
330094419,330092407,0.30017874,9.3577655e-06,-1.598,2.0124254,0.14099097,1.9908693,0
330196953,330193802,0.30100614,9.120412e-06,-1.3376809,1.9610299,0.101386085,1.9353458,0
330287527,330285139,0.30122164,8.888799e-06,-1.4439695,1.9438543,0.11918176,1.9206159,0
330388816,330386619,0.3011293,8.673706e-06,-1.3030951,1.9060588,0.09898592,1.8820652,0
330597394,330594649,0.30305666,8.276884e-06,-1.4695318,1.8669485,0.12852368,1.8451748,0
330687864,330685984,0.30225405,8.094773e-06,1.5490866,1.9084846,0.13970765,1.9225425,0
330789953,330787471,0.30260044,7.924808e-06,-0.5706305,1.945423,0.01859745,1.9166629,0
330892419,330888950,0.30329677,7.76013e-06,0.7177006,1.9100499,0.029963974,1.8985902,0
330993507,330990531,0.30372956,7.6026377e-06,-0.09914386,1.8748397,0.00058253907,1.8493136,0
331094658,331091918,0.30368555,7.449715e-06,0.77322996,1.8175987,0.036549114,1.8075114,0
331195493,331193394,0.3042358,7.2973303e-06,-0.8618916,1.7656062,0.04674864,1.7404866,0
331393418,331391528,0.30470484,7.0070923e-06,-1.4640054,1.7074367,0.1394756,1.6915524,0
331597000,331594236,0.3046778,6.731412e-06,1.0178628,1.6308837,0.070585094,1.6268959,0
331687846,331685584,0.3050639,6.5915897e-06,-0.901024,1.5776272,0.057177585,1.5632874,0
331795225,331792141,0.30497494,6.464056e-06,-0.4202314,1.552599,0.012637909,1.5297534,0
331890958,331888668,0.30558157,6.3280486e-06,-0.76629996,1.4959823,0.043614276,1.4747722,0
332088381,332086411,0.3063515,6.062317e-06,-0.63256514,1.4044648,0.03165608,1.383751,0
332189927,332187888,0.30662555,5.933717e-06,0.36484283,1.339956,0.011037699,1.3259608,0
332291901,332289635,0.30705678,5.808678e-06,-0.9631103,1.2865685,0.080108136,1.2697654,0
332392904,332390846,0.30714014,5.68405e-06,-0.46948722,1.252566,0.019552594,1.2338301,0
332494964,332492359,0.30756512,5.563153e-06,-1.2176654,1.235023,0.13339463,1.2227666,0
332596511,332593807,0.30779752,5.45069e-06,-0.21188165,1.2112799,0.004118127,1.1936268,0
332697944,332695308,0.30804357,5.34141e-06,-0.47441348,1.1673666,0.02142221,1.1499407,0
332794795,332791754,0.30848527,5.229845e-06,-1.2248347,1.1176926,0.14913858,1.1071538,0
332895096,332893172,0.30862296,5.118846e-06,-0.88312495,1.0916607,0.07938055,1.077332,0
332997744,332994656,0.30899346,5.008216e-06,-0.7666451,1.0442793,0.06253591,1.0296377,0
333088153,333085983,0.3088999,4.9020664e-06,-0.00047294796,1.0200163,2.4365596e-08,1.0058945,0
333190116,333187726,0.3092722,4.7991844e-06,-0.29959917,1.0053517,0.009920206,1.0,0
333291573,333288937,0.3096007,4.6980267e-06,0.1672203,1.0051975,0.0030908936,1.0,0
333398211,333395487,0.30974352,4.6085183e-06,0.021710724,1.0048784,5.211858e-05,1.0,0
333488897,333486828,0.3098759,4.519848e-06,-0.5518217,1.0049555,0.033667296,1.0,0
333590713,333588305,0.30978578,4.436827e-06,1.4028476,1.005206,0.21753214,1.0191768,0
333693430,333689941,0.30997008,4.3575133e-06,-0.5969846,1.0306867,0.03841998,1.0188057,0
333794340,333791304,0.31018412,4.2805445e-06,-1.1536901,1.0238316,0.14444658,1.0163133,0
333988038,333984090,0.3101166,4.1403428e-06,0.38273895,1.0043461,0.016206132,1.0,0
334088439,334085720,0.3103073,4.074563e-06,0.37446505,1.0044591,0.015511285,1.0,0
334195110,334192098,0.3108797,4.011125e-06,-1.0919005,1.0044123,0.13188991,1.0,0
334387909,334384897,0.31097025,3.895961e-06,-0.61874646,1.0041761,0.04236167,1.0,0
334489854,334486376,0.3109336,3.8405433e-06,0.97453,1.004182,0.105083734,1.0041953,0
334590970,334587926,0.31105548,3.7867765e-06,0.16631615,1.0046428,0.003059248,1.0,0
334692535,334689332,0.31136376,3.7366872e-06,-0.9713,1.0039699,0.10441035,1.0,0
334793913,334790807,0.31171045,3.6883794e-06,-0.59724677,1.0049716,0.039437674,1.0,0
334894425,334892313,0.31160483,3.6442063e-06,-0.35318875,1.0159078,0.013643222,1.0021082,0
334991949,334988959,0.31153572,3.599793e-06,-0.21679153,1.0203059,0.0051181344,1.0061144,0
335092426,335090172,0.3117257,3.5551277e-06,1.1109167,1.0038733,0.13659713,1.0074124,0
336091706,336089703,0.3135379,3.2263624e-06,-0.09387093,1.1240137,0.0008710601,1.1097676,0
336193849,336191180,0.3136725,3.2038479e-06,-2.118384,1.0807095,0.46137905,1.1009244,0
336294838,336292854,0.31358984,3.1799113e-06,-0.8008684,1.0973941,0.064940736,1.0863492,0
336392129,336389129,0.31361017,3.15702e-06,0.76989377,1.0890056,0.06047683,1.0847827,0
336493247,336490532,0.31369945,3.1355555e-06,1.0943924,1.0592858,0.12562917,1.0623493,0
336593943,336592008,0.3136978,3.114107e-06,1.6373291,1.0496173,0.28379092,1.0690182,0
336696534,336693484,0.3139647,3.0916951e-06,0.386159,1.0780275,0.015369509,1.0675778,0
336888173,336886296,0.31415173,3.0450492e-06,-0.28083605,1.0138907,0.0086431485,1.0008048,0
336990802,336987769,0.31437626,3.0222886e-06,-1.7079412,1.0032583,0.32306543,1.0112369,0
337091346,337089248,0.3143966,3.0009242e-06,-1.0524328,1.0031208,0.12268544,1.0,0
337188734,337185637,0.31454474,2.9782375e-06,0.9823067,1.0204425,0.10506623,1.019774,0
337391969,337388588,0.3147799,2.9398384e-06,-0.28870973,1.0029335,0.00923439,1.0,0
337492821,337490062,0.31483227,2.9223302e-06,-0.5403091,1.0029311,0.0323423,1.0,0
337594301,337591554,0.31499648,2.9048613e-06,0.30299598,1.0080851,0.010118916,1.0,0
337893130,337890907,0.31549695,2.8520892e-06,-0.36561984,1.0029144,0.014809934,1.0,0
337994473,337992369,0.31575862,2.8363693e-06,-0.9872274,1.0029373,0.107973725,1.0,0
338096659,338094049,0.31576854,2.8210313e-06,-0.6741567,1.0028625,0.050354447,1.0,0
338197972,338195313,0.31582874,2.8057182e-06,0.21090782,1.0029225,0.0049280543,1.0,0
338290192,338286641,0.3159014,2.7880376e-06,-0.26992244,1.0028371,0.008072444,1.0,0
338391229,338388112,0.31590807,2.7752415e-06,-0.8393161,1.0027761,0.0780557,1.0,0
338492612,338489591,0.3159647,2.7616247e-06,-0.042616323,1.0028268,0.00020122573,1.0,0
338589144,338586163,0.31597552,2.7480135e-06,-0.11607321,1.0027044,0.0014929614,1.0,0
338689898,338687464,0.31605124,2.7351377e-06,-0.48320675,1.0028437,0.02586963,1.0,0
338790923,338788954,0.31596586,2.7228737e-06,0.7695903,1.0026917,0.06563103,1.0,0
338893582,338890408,0.31602225,2.711807e-06,-0.6603149,1.0026617,0.048317593,1.0,0
338994167,338992165,0.31606355,2.7004533e-06,0.98479414,1.0158476,0.106076665,1.0159488,0
339096486,339093351,0.3161554,2.6893822e-06,0.3321641,1.0026327,0.0122270305,1.0,0
339197492,339194825,0.3161968,2.6797538e-06,-0.7769167,1.0026761,0.06688762,1.0,0
339288414,339286171,0.31632647,2.6665082e-06,0.57036513,1.0026845,0.03604949,1.0,0
339395437,339392722,0.3164676,2.6571106e-06,-0.44783902,1.0027086,0.022224227,1.0,0
339496082,339494214,0.31633362,2.6479086e-06,1.3838974,1.0091381,0.21086995,1.0194411,0
339598841,339595645,0.31638643,2.6388875e-06,-0.040060177,1.009294,0.00017667109,1.0,0
339689393,339686971,0.31655672,2.626099e-06,-0.63878083,1.0027087,0.04521541,1.0,0
339790506,339788460,0.31675324,2.6166106e-06,-1.288324,1.002669,0.18392895,1.0017018,0
339892242,339890222,0.31677568,2.6076955e-06,0.40612566,1.0026152,0.01827865,1.0,0
339994422,339991390,0.31699413,2.5986315e-06,-0.7027083,1.0025964,0.05472447,1.0,0
340094927,340092868,0.31699276,2.5908766e-06,-0.6909756,1.0067431,0.052694377,1.0,0
340192566,340189260,0.31709778,2.5822055e-06,0.061281234,1.0025238,0.0004162151,1.0,0
340293834,340290730,0.31716365,2.5751315e-06,-0.71595174,1.0025403,0.05680978,1.0,0
340395289,340392289,0.31730276,2.56803e-06,-0.40631327,1.0025201,0.018297276,1.0,0
340496442,340493675,0.3172773,2.561575e-06,-0.26150495,1.0024959,0.0075793983,1.0,0
340598172,340595146,0.3172864,2.5551767e-06,-0.60085154,1.0024968,0.040013712,1.0,0
340690054,340686474,0.31722486,2.5462282e-06,-0.13131244,1.0025082,0.001911091,1.0,0
340790155,340788181,0.31734058,2.5395193e-06,0.13302523,1.0025251,0.0019612378,1.0,0
340892705,340889426,0.31742632,2.5324478e-06,-0.30378574,1.0025758,0.010227631,1.0,0
340987897,340985821,0.31767374,2.5239947e-06,-1.3471912,1.0025771,0.2011399,1.0016428,0
341192195,341188766,0.31772947,2.5116608e-06,-0.6510201,1.0024873,0.04697507,1.0,0
341292246,341290302,0.3177146,2.506465e-06,-0.098177075,1.0024542,0.001068349,1.0,0
341394807,341391712,0.31777132,2.5012205e-06,-1.2385131,1.0081751,0.16905294,1.0073638,0
341496493,341493181,0.31784937,2.496179e-06,-0.45278877,1.0024664,0.022723695,1.0,0
341597385,341594644,0.31782702,2.4906954e-06,-0.7670797,1.0024792,0.06521734,1.0,0
341688852,341685973,0.31769693,2.4832084e-06,0.8084331,1.0046554,0.07228173,1.000464,0
341998490,341995467,0.3177545,2.4700698e-06,0.19622558,1.0502503,0.0040735775,1.0380564,0
342088853,342086779,0.31777695,2.4641356e-06,1.063234,1.0155203,0.123687714,1.0158223,0
342190521,342188392,0.31787488,2.4597919e-06,0.60443753,1.002482,0.04049335,1.0,0
342292023,342289731,0.31797338,2.4549652e-06,-0.30437738,1.0023965,0.010269344,1.0,0
342393376,342391208,0.3178619,2.4518367e-06,0.3675153,1.0107749,0.01484752,1.0001194,0
342592810,342589289,0.31809005,2.442413e-06,0.8589678,1.0104631,0.08113174,1.0071598,0
342692570,342690544,0.31820032,2.4377139e-06,0.42082828,1.0053132,0.019573387,1.0,0
342794330,342792031,0.31819615,2.434377e-06,-0.8476124,1.0137897,0.07874159,1.0067599,0
342896179,342893474,0.31820175,2.4311341e-06,0.33551997,1.0023675,0.012478641,1.0,0
342997848,342995121,0.31841666,2.427087e-06,-1.0986745,1.0025663,0.13377732,1.0,0
343088322,343086368,0.318539,2.4202147e-06,-1.2524306,1.0143514,0.17182106,1.0139853,0
343195571,343192812,0.31850213,2.418419e-06,-0.40623638,1.0023373,0.018293684,1.0,0
343297019,343294285,0.3184821,2.4153533e-06,0.98763084,1.0023612,0.10812411,1.0018901,0
343387727,343385609,0.3185718,2.408406e-06,1.0318006,1.0024407,0.11800227,1.0016999,0
343489426,343487381,0.3185456,2.405468e-06,-0.579461,1.0023195,0.037222,1.0,0
343591613,343588568,0.31864312,2.4023027e-06,-1.2042854,1.0024372,0.16075301,1.0016513,0
343687667,343684939,0.3186129,2.3977004e-06,0.17648125,1.0023655,0.0034524591,1.0,0
343794788,343791497,0.31863785,2.396043e-06,0.9818722,1.0054497,0.10653863,1.0046722,0
343896205,343893164,0.3188095,2.392886e-06,0.6939796,1.0023471,0.053386662,1.0,0
344094109,344090824,0.31894192,2.3862212e-06,-0.583953,1.0073868,0.037611187,1.0,0
344194995,344192312,0.3189313,2.3838213e-06,1.4747108,1.0077959,0.23977208,1.0208168,0
344488495,344486552,0.31908906,2.375722e-06,0.041486934,1.0153576,0.00018834806,1.0033311,0
344590060,344588025,0.3191202,2.373684e-06,1.4986643,1.004217,0.248507,1.0183992,0
344697948,344694593,0.3190774,2.373241e-06,0.43702734,1.0439804,0.020327425,1.0321898,0
344889360,344887417,0.3190807,2.3672692e-06,-1.6017267,1.0462387,0.27246046,1.056188,0
344990690,344988825,0.31899616,2.3665416e-06,1.5278686,1.0390179,0.24963558,1.0515683,0
345098060,345095364,0.3188612,2.3674984e-06,1.8326632,1.0349976,0.3605649,1.0620449,0
345193815,345191771,0.31886467,2.3658984e-06,-0.942863,1.0580039,0.09336141,1.0536895,0
345295953,345293353,0.31884542,2.3661835e-06,1.0386399,1.0964373,0.10932103,1.0942181,0
345392784,345389632,0.31888637,2.3655273e-06,0.33838582,1.0744543,0.011841149,1.0628482,0
345494211,345491100,0.31884092,2.3658436e-06,0.7109,1.0812397,0.051934093,1.0732715,0
345594816,345592566,0.31879753,2.3660757e-06,1.3943726,1.055484,0.20467438,1.0619434,0
345697253,345694253,0.31877497,2.3702048e-06,-0.96642804,1.028261,0.1009237,1.0258508,0
345798642,345795497,0.31908697,2.377457e-06,-2.1226323,1.0413357,0.4807466,1.0704598,0
345888985,345886830,0.3189937,2.3849855e-06,-1.0632253,1.0872331,0.11552752,1.0854658,0
346092447,346089766,0.3190499,2.397633e-06,1.80439,1.536881,0.23538461,1.5572226,0
346188307,346186343,0.3188912,2.4082328e-06,0.65619487,1.5811017,0.030259613,1.568454,0
346289731,346287629,0.31895876,2.4169087e-06,-1.0425227,1.6043116,0.0752731,1.5951611,0
346391035,346389109,0.3190386,2.424095e-06,0.7102933,1.5677048,0.03575762,1.5563214,0
346493038,346490564,0.31894013,2.4310154e-06,0.1264995,1.5443019,0.0011513382,1.5267665,0
346589051,346586950,0.31894237,2.4361473e-06,0.48698854,1.4911823,0.017671127,1.4768866,0
346793229,346789896,0.3188638,2.4477126e-06,-0.16097733,1.4004354,0.0020560035,1.3843838,0
346893875,346891359,0.31868124,2.4535198e-06,-0.5265511,1.393027,0.0221146,1.3801974,0
346994869,346992824,0.31882295,2.4584187e-06,-1.6263671,1.3352332,0.22010884,1.3460895,0
347097360,347094355,0.3188104,2.4628157e-06,1.0600952,1.3090906,0.095384434,1.3048424,0
347187733,347185614,0.31884483,2.463838e-06,-0.27917078,1.2783026,0.0067742895,1.26417,0
347289507,347287098,0.3186197,2.4676879e-06,1.9196694,1.2410364,0.32993308,1.2606198,0
347390703,347388584,0.31846046,2.4729388e-06,0.2572431,1.2325029,0.005965639,1.2183402,0
347492561,347490328,0.31827322,2.4781014e-06,0.7055075,1.1890237,0.046512563,1.1779014,0
347588366,347586451,0.31786597,2.4834314e-06,1.8868699,1.1970682,0.33046272,1.2057507,0
347689928,347687889,0.31771973,2.5057375e-06,0.17531013,26.566189,0.00012854117,26.314098,0
347791227,347789349,0.31772295,2.5309814e-06,-2.764213,39.16098,0.021679386,38.98783,0
347893256,347890848,0.3177131,2.5562692e-06,11.483004,41.700077,0.35134327,42.10435,0
347995071,347992402,0.31769288,2.5815493e-06,5.6688747,40.87638,0.0873532,40.550106,0
